pod,hsagrp,hsagrp_lab,sex,age,urt
apc,emer_bds,Unplanned bed days,f,42,0.27057983692997156
apc,emer_bds,Unplanned bed days,f,43,0.2480041910785779
apc,emer_bds,Unplanned bed days,f,44,0.2714859972770661
apc,emer_bds,Unplanned bed days,f,45,0.26764333743894714
apc,emer_bds,Unplanned bed days,f,46,0.25365044411840365
apc,emer_bds,Unplanned bed days,f,47,0.2418209859432312
apc,emer_bds,Unplanned bed days,f,48,0.2584786485658427
apc,emer_bds,Unplanned bed days,f,49,0.2613907293756431
apc,emer_bds,Unplanned bed days,f,50,0.6019030672668138
apc,emer_bds,Unplanned bed days,f,51,0.4342241323595941
apc,emer_bds,Unplanned bed days,f,52,0.3001933145708377
apc,emer_bds,Unplanned bed days,f,53,0.30730959253564616
apc,emer_bds,Unplanned bed days,f,54,0.39969294060939786
apc,emer_bds,Unplanned bed days,f,55,0.36595436686087796
apc,emer_bds,Unplanned bed days,f,56,0.4120073631018851
apc,emer_bds,Unplanned bed days,f,57,0.7061744345854472
apc,emer_bds,Unplanned bed days,f,58,0.508654896927778
apc,emer_bds,Unplanned bed days,f,59,0.43146796077999816
apc,emer_bds,Unplanned bed days,f,60,0.4505648943524956
apc,emer_bds,Unplanned bed days,f,61,0.5650631901933255
apc,emer_bds,Unplanned bed days,f,62,0.6718864725837917
apc,emer_bds,Unplanned bed days,f,63,0.7849880621725887
apc,emer_bds,Unplanned bed days,f,64,0.5335472766147671
apc,emer_bds,Unplanned bed days,f,65,0.4850071262302176
apc,emer_bds,Unplanned bed days,f,66,0.6517703089626014
apc,emer_bds,Unplanned bed days,f,67,0.970342657586422
apc,emer_bds,Unplanned bed days,f,68,0.8062824086562959
apc,emer_bds,Unplanned bed days,f,69,0.7394079806768047
apc,emer_bds,Unplanned bed days,f,70,1.0665181347642188
apc,emer_bds,Unplanned bed days,f,71,1.2029000944220514
apc,emer_bds,Unplanned bed days,f,72,1.1726080535372565
apc,emer_bds,Unplanned bed days,f,73,1.5822424497981562
apc,emer_bds,Unplanned bed days,f,74,1.3588228055269602
apc,emer_bds,Unplanned bed days,f,75,1.6983084233463628
apc,emer_bds,Unplanned bed days,f,76,2.293779396732506
apc,emer_bds,Unplanned bed days,f,77,2.159383920178684
apc,emer_bds,Unplanned bed days,f,78,1.9614882112228536
apc,emer_bds,Unplanned bed days,f,79,2.173023710103148
apc,emer_bds,Unplanned bed days,f,80,2.823156771272658
apc,emer_bds,Unplanned bed days,f,81,2.2264504133126457
apc,emer_bds,Unplanned bed days,f,82,2.921300056506461
apc,emer_bds,Unplanned bed days,f,83,3.4751912439984993
apc,emer_bds,Unplanned bed days,f,84,3.2194315592308023
apc,emer_bds,Unplanned bed days,f,85,4.586123630701482
apc,emer_bds,Unplanned bed days,f,86,3.896240872063084
apc,emer_bds,Unplanned bed days,f,87,4.5366594881773565
apc,emer_bds,Unplanned bed days,f,88,5.203311500482096
apc,emer_bds,Unplanned bed days,f,89,5.8750950309707495
apc,emer_bds,Unplanned bed days,f,90,7.214347530595581
apc,emer_bds,Unplanned bed days,m,17,0.11416664772126336
apc,emer_bds,Unplanned bed days,m,18,0.14006429655445743
apc,emer_bds,Unplanned bed days,m,19,0.0689188154076479
apc,emer_bds,Unplanned bed days,m,20,0.05345658068467949
apc,emer_bds,Unplanned bed days,m,21,0.07082199949547349
apc,emer_bds,Unplanned bed days,m,22,0.06835059384731822
apc,emer_bds,Unplanned bed days,m,23,0.07020516624058022
apc,emer_bds,Unplanned bed days,m,24,0.08550350253664533
apc,emer_bds,Unplanned bed days,m,25,0.04991616023572058
apc,emer_bds,Unplanned bed days,m,26,0.09832142564659245
apc,emer_bds,Unplanned bed days,m,27,0.08688558045012887
apc,emer_bds,Unplanned bed days,m,28,0.11720995160525995
apc,emer_bds,Unplanned bed days,m,29,0.06048196752265861
apc,emer_bds,Unplanned bed days,m,30,0.0748193837173171
apc,emer_bds,Unplanned bed days,m,31,0.07199893801566426
apc,emer_bds,Unplanned bed days,m,32,0.10784753802884381
apc,emer_bds,Unplanned bed days,m,33,0.12287032907745886
apc,emer_bds,Unplanned bed days,m,34,0.1016152298614897
apc,emer_bds,Unplanned bed days,m,35,0.09358895663633962
apc,emer_bds,Unplanned bed days,m,36,0.095086938797393
apc,emer_bds,Unplanned bed days,m,37,0.17567153948622
apc,emer_bds,Unplanned bed days,m,38,0.26039790171904553
apc,emer_bds,Unplanned bed days,m,39,0.21503577468984048
apc,emer_bds,Unplanned bed days,m,40,0.2643883908521617
apc,emer_bds,Unplanned bed days,m,41,0.23363602942439643
apc,emer_bds,Unplanned bed days,m,42,0.40815002384893806
apc,emer_bds,Unplanned bed days,m,43,0.2776051396100271
apc,emer_bds,Unplanned bed days,m,44,0.3377915335346798
apc,emer_bds,Unplanned bed days,m,45,0.2379890874070454
apc,emer_bds,Unplanned bed days,m,46,0.2768504927237883
apc,emer_bds,Unplanned bed days,m,47,0.4160065189482145
apc,emer_bds,Unplanned bed days,m,48,0.46270743018889526
apc,emer_bds,Unplanned bed days,m,49,0.38383058950810023
apc,emer_bds,Unplanned bed days,m,50,0.45652033855991236
apc,emer_bds,Unplanned bed days,m,51,0.4299098447844234
apc,emer_bds,Unplanned bed days,m,52,0.3667392751973351
apc,emer_bds,Unplanned bed days,m,53,0.4252010718353588
apc,emer_bds,Unplanned bed days,m,54,0.48648417883952677
apc,emer_bds,Unplanned bed days,m,55,0.5607733717093121
apc,emer_bds,Unplanned bed days,m,56,0.7559383459959829
apc,emer_bds,Unplanned bed days,m,57,0.5176049059463929
apc,emer_bds,Unplanned bed days,m,58,0.6217709860209879
apc,emer_bds,Unplanned bed days,m,59,0.7955679555954245
apc,emer_bds,Unplanned bed days,m,60,0.7806908749958668
apc,emer_bds,Unplanned bed days,m,61,0.6680509584141193
apc,emer_bds,Unplanned bed days,m,62,0.6416524629513483
apc,emer_bds,Unplanned bed days,m,63,0.769930872564559
apc,emer_bds,Unplanned bed days,m,64,0.855963113077944
apc,emer_bds,Unplanned bed days,m,65,0.6390342449737778
apc,emer_bds,Unplanned bed days,m,66,1.1218321320623112
apc,emer_bds,Unplanned bed days,m,67,1.2611736061956593
apc,emer_bds,Unplanned bed days,m,68,1.0893752041151128
apc,emer_bds,Unplanned bed days,m,69,1.3040352556972963
apc,emer_bds,Unplanned bed days,m,70,1.4030778519529883
apc,emer_bds,Unplanned bed days,m,71,1.6160723431525177
apc,emer_bds,Unplanned bed days,m,72,1.708128067053796
apc,emer_bds,Unplanned bed days,m,73,2.044808042566519
apc,emer_bds,Unplanned bed days,m,74,1.9076919350052386
apc,emer_bds,Unplanned bed days,m,75,1.5662329213296171
apc,emer_bds,Unplanned bed days,m,76,2.2626915064342175
apc,emer_bds,Unplanned bed days,m,77,2.0174954996611163
apc,emer_bds,Unplanned bed days,m,78,1.9456689601587356
apc,emer_bds,Unplanned bed days,m,79,2.620809523755286
apc,emer_bds,Unplanned bed days,m,80,3.1614250425193764
apc,emer_bds,Unplanned bed days,m,81,2.5629084491723018
apc,emer_bds,Unplanned bed days,m,82,3.578665077473182
apc,emer_bds,Unplanned bed days,m,83,3.600238007366177
apc,emer_bds,Unplanned bed days,m,84,4.453916374743309
apc,emer_bds,Unplanned bed days,m,85,4.103130016051365
apc,emer_bds,Unplanned bed days,m,86,4.507430631968289
apc,emer_bds,Unplanned bed days,m,87,4.6239278645260615
apc,emer_bds,Unplanned bed days,m,88,4.862136688629013
apc,emer_bds,Unplanned bed days,m,89,5.643623280537784
apc,emer_bds,Unplanned bed days,m,90,7.478934297244526
apc,daycase_n,Daycases,f,17,0.03181026138441287
apc,daycase_n,Daycases,f,18,0.0289845270932867
apc,daycase_n,Daycases,f,19,0.02030208112480912
apc,daycase_n,Daycases,f,20,0.024020314322970283
apc,daycase_n,Daycases,f,21,0.026130783796740793
apc,daycase_n,Daycases,f,22,0.029002565828766286
apc,daycase_n,Daycases,f,23,0.032302309165681914
apc,daycase_n,Daycases,f,24,0.03448041996581594
apc,daycase_n,Daycases,f,25,0.02539611106347444
apc,daycase_n,Daycases,f,26,0.025894335417958114
apc,daycase_n,Daycases,f,27,0.034601401466605126
apc,daycase_n,Daycases,f,28,0.03748377400761029
apc,daycase_n,Daycases,f,29,0.03909350751108273
apc,daycase_n,Daycases,f,30,0.03939963830022191
apc,daycase_n,Daycases,f,31,0.04513081366286825
apc,daycase_n,Daycases,f,32,0.04237078038863922
apc,daycase_n,Daycases,f,33,0.05789480963382498
apc,daycase_n,Daycases,f,34,0.07739475814844879
apc,daycase_n,Daycases,f,35,0.0773347971533567
apc,daycase_n,Daycases,f,36,0.07175309721680631
apc,daycase_n,Daycases,f,37,0.092899083106694
apc,daycase_n,Daycases,f,38,0.08228206623086114
apc,daycase_n,Daycases,f,39,0.09752796296312002
apc,daycase_n,Daycases,f,40,0.06720790853789195
apc,daycase_n,Daycases,f,41,0.12285589365015699
apc,daycase_n,Daycases,f,42,0.11919433330998747
apc,daycase_n,Daycases,f,43,0.13121151969854994
apc,daycase_n,Daycases,f,44,0.12665982400844533
apc,daycase_n,Daycases,f,45,0.1427431133007718
apc,daycase_n,Daycases,f,46,0.15802013554957
apc,daycase_n,Daycases,f,47,0.16050999940336744
apc,daycase_n,Daycases,f,48,0.17115478080711205
apc,daycase_n,Daycases,f,49,0.14778629699315207
apc,daycase_n,Daycases,f,50,0.14340316189338997
apc,daycase_n,Daycases,f,51,0.16561106443482193
apc,daycase_n,Daycases,f,52,0.17118461739989918
apc,daycase_n,Daycases,f,53,0.22180610525076916
apc,daycase_n,Daycases,f,54,0.2509238560153292
apc,daycase_n,Daycases,f,55,0.1999806110169014
apc,daycase_n,Daycases,f,56,0.18560727743698785
apc,daycase_n,Daycases,f,57,0.18102976910523794
apc,daycase_n,Daycases,f,58,0.3266099864483627
apc,daycase_n,Daycases,f,59,0.2745705204963625
apc,daycase_n,Daycases,f,60,0.2883836731666464
apc,daycase_n,Daycases,f,61,0.21560884858714602
apc,daycase_n,Daycases,f,62,0.23354015698544897
apc,daycase_n,Daycases,f,63,0.27551291107197534
apc,daycase_n,Daycases,f,64,0.3500175008750438
apc,daycase_n,Daycases,f,65,0.33149873157072174
apc,daycase_n,Daycases,f,66,0.31759993868940317
apc,daycase_n,Daycases,f,67,0.42114578687035326
apc,daycase_n,Daycases,f,68,0.31172256691544525
apc,daycase_n,Daycases,f,69,0.25879279323688165
apc,daycase_n,Daycases,f,70,0.31014473948633065
apc,daycase_n,Daycases,f,71,0.37640682049158736
apc,daycase_n,Daycases,f,72,0.36940114817871905
apc,daycase_n,Daycases,f,73,0.37926704876055056
apc,daycase_n,Daycases,f,74,0.35812791946101014
apc,daycase_n,Daycases,f,75,0.4441504579798545
apc,daycase_n,Daycases,f,76,0.40483625646772026
apc,daycase_n,Daycases,f,77,0.4035909243784441
apc,daycase_n,Daycases,f,78,0.3676172362432625
apc,daycase_n,Daycases,f,79,0.38449308413565136
apc,daycase_n,Daycases,f,80,0.39248764868912567
apc,daycase_n,Daycases,f,81,0.3830452323978745
apc,daycase_n,Daycases,f,82,0.3779094528950863
apc,daycase_n,Daycases,f,83,0.40329064748568705
apc,daycase_n,Daycases,f,84,0.39606847033680953
apc,daycase_n,Daycases,f,85,0.38623189728056245
apc,daycase_n,Daycases,f,86,0.3458844404737531
apc,daycase_n,Daycases,f,87,0.29697811107345745
apc,daycase_n,Daycases,f,88,0.28260797286963457
apc,daycase_n,Daycases,f,89,0.2218427907324551
apc,daycase_n,Daycases,f,90,0.19374349095211785
apc,daycase_n,Daycases,m,17,0.04546896792362004
apc,daycase_n,Daycases,m,18,0.046166444115715015
apc,daycase_n,Daycases,m,19,0.014177584883858996
apc,daycase_n,Daycases,m,20,0.015212939957695348
apc,daycase_n,Daycases,m,21,0.016047280852448675
apc,daycase_n,Daycases,m,22,0.016924908952669272
apc,daycase_n,Daycases,m,23,0.015999136524213857
apc,daycase_n,Daycases,m,24,0.01988453547363845
apc,daycase_n,Daycases,m,25,0.02132340825603598
apc,daycase_n,Daycases,m,26,0.02651627947032207
apc,daycase_n,Daycases,m,27,0.02675223594241025
apc,daycase_n,Daycases,m,28,0.023057695397756053
apc,daycase_n,Daycases,m,29,0.01696445430513595
apc,daycase_n,Daycases,m,30,0.037664179558377316
apc,daycase_n,Daycases,m,31,0.03249952063207068
apc,daycase_n,Daycases,m,32,0.03444761656940957
apc,daycase_n,Daycases,m,33,0.030438331521461397
apc,daycase_n,Daycases,m,34,0.03558040689512102
apc,daycase_n,Daycases,m,35,0.05428825598478064
apc,daycase_n,Daycases,m,36,0.04248565350521814
apc,daycase_n,Daycases,m,37,0.0474205382662189
apc,daycase_n,Daycases,m,38,0.05795092395504381
apc,daycase_n,Daycases,m,39,0.054677028099504026
apc,daycase_n,Daycases,m,40,0.08396699709474191
apc,daycase_n,Daycases,m,41,0.06227430931348802
apc,daycase_n,Daycases,m,42,0.0868031200022446
apc,daycase_n,Daycases,m,43,0.0876413661909861
apc,daycase_n,Daycases,m,44,0.08797160801406768
apc,daycase_n,Daycases,m,45,0.08250288363444241
apc,daycase_n,Daycases,m,46,0.09612169005961547
apc,daycase_n,Daycases,m,47,0.10740531943753902
apc,daycase_n,Daycases,m,48,0.10379390991658657
apc,daycase_n,Daycases,m,49,0.10789020456380537
apc,daycase_n,Daycases,m,50,0.11425591714785018
apc,daycase_n,Daycases,m,51,0.11578368185060582
apc,daycase_n,Daycases,m,52,0.15267907940704809
apc,daycase_n,Daycases,m,53,0.16638302810948824
apc,daycase_n,Daycases,m,54,0.16729098802951073
apc,daycase_n,Daycases,m,55,0.13096510664807198
apc,daycase_n,Daycases,m,56,0.1844817046546153
apc,daycase_n,Daycases,m,57,0.22269689244125956
apc,daycase_n,Daycases,m,58,0.2517088978261908
apc,daycase_n,Daycases,m,59,0.2755304750376751
apc,daycase_n,Daycases,m,60,0.2443511999269188
apc,daycase_n,Daycases,m,61,0.23667424879243668
apc,daycase_n,Daycases,m,62,0.24521366424525703
apc,daycase_n,Daycases,m,63,0.22812766594505451
apc,daycase_n,Daycases,m,64,0.28789729988400375
apc,daycase_n,Daycases,m,65,0.36962321669506015
apc,daycase_n,Daycases,m,66,0.3879911648453848
apc,daycase_n,Daycases,m,67,0.42961367816171453
apc,daycase_n,Daycases,m,68,0.47274773008769044
apc,daycase_n,Daycases,m,69,0.44811100257583236
apc,daycase_n,Daycases,m,70,0.35419997118373114
apc,daycase_n,Daycases,m,71,0.38856846804976725
apc,daycase_n,Daycases,m,72,0.373408779274597
apc,daycase_n,Daycases,m,73,0.3735872921651066
apc,daycase_n,Daycases,m,74,0.3607743931506506
apc,daycase_n,Daycases,m,75,0.36375404206000184
apc,daycase_n,Daycases,m,76,0.38077011253650705
apc,daycase_n,Daycases,m,77,0.3784039061558313
apc,daycase_n,Daycases,m,78,0.3927725568637272
apc,daycase_n,Daycases,m,79,0.389533618915388
apc,daycase_n,Daycases,m,80,0.36350418029807346
apc,daycase_n,Daycases,m,81,0.3645978546939676
apc,daycase_n,Daycases,m,82,0.3575685339690107
apc,daycase_n,Daycases,m,83,0.38261943676611254
apc,daycase_n,Daycases,m,84,0.46420128043624564
apc,daycase_n,Daycases,m,85,0.3109951845906902
apc,daycase_n,Daycases,m,86,0.3159620492016987
apc,daycase_n,Daycases,m,87,0.3738728832197053
apc,daycase_n,Daycases,m,88,0.299066112109711
apc,daycase_n,Daycases,m,89,0.28404095600070334
apc,daycase_n,Daycases,m,90,0.2779640325887301
apc,ordelec_n,Elective admissions,f,17,0.003534473487156986
apc,ordelec_n,Elective admissions,f,18,0.003220503010365189
apc,ordelec_n,Elective admissions,f,19,0.003229876542583269
apc,ordelec_n,Elective admissions,f,20,0.005807108957201607
apc,ordelec_n,Elective admissions,f,21,0.0036220888431125853
apc,ordelec_n,Elective admissions,f,22,0.004363217868044485
apc,ordelec_n,Elective admissions,f,23,0.0033706757390276777
apc,ordelec_n,Elective admissions,f,24,0.0039894700786894475
apc,ordelec_n,Elective admissions,f,25,0.0038230704826735713
apc,ordelec_n,Elective admissions,f,26,0.00523117887231477
apc,ordelec_n,Elective admissions,f,27,0.006590743136496214
apc,ordelec_n,Elective admissions,f,28,0.006247295667935049
apc,ordelec_n,Elective admissions,f,29,0.006376955125921297
apc,ordelec_n,Elective admissions,f,30,0.006659093797220605
apc,ordelec_n,Elective admissions,f,31,0.005427123161990486
apc,ordelec_n,Elective admissions,f,32,0.007212047725725825
apc,ordelec_n,Elective admissions,f,33,0.007076032288578608
apc,ordelec_n,Elective admissions,f,34,0.009188418775614925
apc,ordelec_n,Elective admissions,f,35,0.010479949146950208
apc,ordelec_n,Elective admissions,f,36,0.009391766651414437
apc,ordelec_n,Elective admissions,f,37,0.011973659600418336
apc,ordelec_n,Elective admissions,f,38,0.012817809312345203
apc,ordelec_n,Elective admissions,f,39,0.01399314251209983
apc,ordelec_n,Elective admissions,f,40,0.011783204743656382
apc,ordelec_n,Elective admissions,f,41,0.015356986706269624
apc,ordelec_n,Elective admissions,f,42,0.014355521894998492
apc,ordelec_n,Elective admissions,f,43,0.011535078654817578
apc,ordelec_n,Elective admissions,f,44,0.013624761945131571
apc,ordelec_n,Elective admissions,f,45,0.02466517031300101
apc,ordelec_n,Elective admissions,f,46,0.021478465026155146
apc,ordelec_n,Elective admissions,f,47,0.017423782829970806
apc,ordelec_n,Elective admissions,f,48,0.01596779296159646
apc,ordelec_n,Elective admissions,f,49,0.011058838550507977
apc,ordelec_n,Elective admissions,f,50,0.022924995268671186
apc,ordelec_n,Elective admissions,f,51,0.024235765527047114
apc,ordelec_n,Elective admissions,f,52,0.0253055521373764
apc,ordelec_n,Elective admissions,f,53,0.02112439097626373
apc,ordelec_n,Elective admissions,f,54,0.02677843522693236
apc,ordelec_n,Elective admissions,f,55,0.02081016510581969
apc,ordelec_n,Elective admissions,f,56,0.024985595039594518
apc,ordelec_n,Elective admissions,f,57,0.026916962753256952
apc,ordelec_n,Elective admissions,f,58,0.03159014623025147
apc,ordelec_n,Elective admissions,f,59,0.02451522504431808
apc,ordelec_n,Elective admissions,f,60,0.02989005441650462
apc,ordelec_n,Elective admissions,f,61,0.033041356017250945
apc,ordelec_n,Elective admissions,f,62,0.029345360040056417
apc,ordelec_n,Elective admissions,f,63,0.03451901902061872
apc,ordelec_n,Elective admissions,f,64,0.03801688211751412
apc,ordelec_n,Elective admissions,f,65,0.03705375043505073
apc,ordelec_n,Elective admissions,f,66,0.035902601764889054
apc,ordelec_n,Elective admissions,f,67,0.049797643717778256
apc,ordelec_n,Elective admissions,f,68,0.04421065251925786
apc,ordelec_n,Elective admissions,f,69,0.03407075989393119
apc,ordelec_n,Elective admissions,f,70,0.04430639135519009
apc,ordelec_n,Elective admissions,f,71,0.04004327877570078
apc,ordelec_n,Elective admissions,f,72,0.03775442596616167
apc,ordelec_n,Elective admissions,f,73,0.056536702920827415
apc,ordelec_n,Elective admissions,f,74,0.042739545943906554
apc,ordelec_n,Elective admissions,f,75,0.04097598953356153
apc,ordelec_n,Elective admissions,f,76,0.04917750620866016
apc,ordelec_n,Elective admissions,f,77,0.05174242620236463
apc,ordelec_n,Elective admissions,f,78,0.03451805035148005
apc,ordelec_n,Elective admissions,f,79,0.027333631573624503
apc,ordelec_n,Elective admissions,f,80,0.045904988150774935
apc,ordelec_n,Elective admissions,f,81,0.043320591759283426
apc,ordelec_n,Elective admissions,f,82,0.029992813721832247
apc,ordelec_n,Elective admissions,f,83,0.030629669429292686
apc,ordelec_n,Elective admissions,f,84,0.02750475488450066
apc,ordelec_n,Elective admissions,f,85,0.03041196041579232
apc,ordelec_n,Elective admissions,f,86,0.02481682084116614
apc,ordelec_n,Elective admissions,f,87,0.02186341922013184
apc,ordelec_n,Elective admissions,f,88,0.014545998603584133
apc,ordelec_n,Elective admissions,f,89,0.012463078131036804
apc,ordelec_n,Elective admissions,f,90,0.005500603844066438
apc,ordelec_n,Elective admissions,m,17,0.004448051209919352
apc,ordelec_n,Elective admissions,m,18,0.00704233893290568
apc,ordelec_n,Elective admissions,m,19,0.0015752872093176661
apc,ordelec_n,Elective admissions,m,20,0.0029580716584407625
apc,ordelec_n,Elective admissions,m,21,0.0036373836598883663
apc,ordelec_n,Elective admissions,m,22,0.004339720244274173
apc,ordelec_n,Elective admissions,m,23,0.0033431031543133434
apc,ordelec_n,Elective admissions,m,24,0.002485566934204806
apc,ordelec_n,Elective admissions,m,25,0.0036346718618243145
apc,ordelec_n,Elective admissions,m,26,0.003989174787570576
apc,ordelec_n,Elective admissions,m,27,0.004971654467173586
apc,ordelec_n,Elective admissions,m,28,0.005043870868259137
apc,ordelec_n,Elective admissions,m,29,0.0027044782225579054
apc,ordelec_n,Elective admissions,m,30,0.00407180319550025
apc,ordelec_n,Elective admissions,m,31,0.0032499520632070676
apc,ordelec_n,Elective admissions,m,32,0.004769669986533633
apc,ordelec_n,Elective admissions,m,33,0.004747262714356364
apc,ordelec_n,Elective admissions,m,34,0.0039198753359031635
apc,ordelec_n,Elective admissions,m,35,0.0053289085629232525
apc,ordelec_n,Elective admissions,m,36,0.006406566798405911
apc,ordelec_n,Elective admissions,m,37,0.007903423044369817
apc,ordelec_n,Elective admissions,m,38,0.005337585101122456
apc,ordelec_n,Elective admissions,m,39,0.010608975601396304
apc,ordelec_n,Elective admissions,m,40,0.012056799582834735
apc,ordelec_n,Elective admissions,m,41,0.007730603914777823
apc,ordelec_n,Elective admissions,m,42,0.011398389495244242
apc,ordelec_n,Elective admissions,m,43,0.010232240722805484
apc,ordelec_n,Elective admissions,m,44,0.013122836554584683
apc,ordelec_n,Elective admissions,m,45,0.011635022051011109
apc,ordelec_n,Elective admissions,m,46,0.012015211257451934
apc,ordelec_n,Elective admissions,m,47,0.013110508475943729
apc,ordelec_n,Elective admissions,m,48,0.01455054811914765
apc,ordelec_n,Elective admissions,m,49,0.01242974706956283
apc,ordelec_n,Elective admissions,m,50,0.01711322107060311
apc,ordelec_n,Elective admissions,m,51,0.020136292495757536
apc,ordelec_n,Elective admissions,m,52,0.016505846422383577
apc,ordelec_n,Elective admissions,m,53,0.017973475258741014
apc,ordelec_n,Elective admissions,m,54,0.01836725981332907
apc,ordelec_n,Elective admissions,m,55,0.026294152686099394
apc,ordelec_n,Elective admissions,m,56,0.02456117369662038
apc,ordelec_n,Elective admissions,m,57,0.02315165713498243
apc,ordelec_n,Elective admissions,m,58,0.02667114149151691
apc,ordelec_n,Elective admissions,m,59,0.02629107586237358
apc,ordelec_n,Elective admissions,m,60,0.031944996320721036
apc,ordelec_n,Elective admissions,m,61,0.0425547294626795
apc,ordelec_n,Elective admissions,m,62,0.02650958532381157
apc,ordelec_n,Elective admissions,m,63,0.033862700413719034
apc,ordelec_n,Elective admissions,m,64,0.0354236051311414
apc,ordelec_n,Elective admissions,m,65,0.034856413362206067
apc,ordelec_n,Elective admissions,m,66,0.061758893280632415
apc,ordelec_n,Elective admissions,m,67,0.03996406308481065
apc,ordelec_n,Elective admissions,m,68,0.03425708189041235
apc,ordelec_n,Elective admissions,m,69,0.04432752723322082
apc,ordelec_n,Elective admissions,m,70,0.033447454905969766
apc,ordelec_n,Elective admissions,m,71,0.05502603578046813
apc,ordelec_n,Elective admissions,m,72,0.04255123298710523
apc,ordelec_n,Elective admissions,m,73,0.04745335119880107
apc,ordelec_n,Elective admissions,m,74,0.05364031744685932
apc,ordelec_n,Elective admissions,m,75,0.04181080943218412
apc,ordelec_n,Elective admissions,m,76,0.050835800364821625
apc,ordelec_n,Elective admissions,m,77,0.04939998774880304
apc,ordelec_n,Elective admissions,m,78,0.06742417188668887
apc,ordelec_n,Elective admissions,m,79,0.06036632105998704
apc,ordelec_n,Elective admissions,m,80,0.04643301573150574
apc,ordelec_n,Elective admissions,m,81,0.03829809398045878
apc,ordelec_n,Elective admissions,m,82,0.03277711561382598
apc,ordelec_n,Elective admissions,m,83,0.030127514705993116
apc,ordelec_n,Elective admissions,m,84,0.03969007230495781
apc,ordelec_n,Elective admissions,m,85,0.02608346709470305
apc,ordelec_n,Elective admissions,m,86,0.03535239711347678
apc,ordelec_n,Elective admissions,m,87,0.03573784913129536
apc,ordelec_n,Elective admissions,m,88,0.030831557949454743
apc,ordelec_n,Elective admissions,m,89,0.013525759809557301
apc,ordelec_n,Elective admissions,m,90,0.01588365900507029
apc,ordelec_bds,Elective bed days,f,17,0.12067702334721708
apc,ordelec_bds,Elective bed days,f,18,0.008453820402208621
apc,ordelec_bds,Elective bed days,f,19,0.007382574954476044
apc,ordelec_bds,Elective bed days,f,20,0.011614217914403214
apc,ordelec_bds,Elective bed days,f,21,0.005174412633017979
apc,ordelec_bds,Elective bed days,f,22,0.010009735109043232
apc,ordelec_bds,Elective bed days,f,23,0.0050560136085415165
apc,ordelec_bds,Elective bed days,f,24,0.005984205118034172
apc,ordelec_bds,Elective bed days,f,25,0.005734605724010357
apc,ordelec_bds,Elective bed days,f,26,0.006538973590393463
apc,ordelec_bds,Elective bed days,f,27,0.01263225767828441
apc,ordelec_bds,Elective bed days,f,28,0.006790538769494619
apc,ordelec_bds,Elective bed days,f,29,0.00914954431110447
apc,ordelec_bds,Elective bed days,f,30,0.011653414145136059
apc,ordelec_bds,Elective bed days,f,31,0.010568608262823577
apc,ordelec_bds,Elective bed days,f,32,0.01893162528003029
apc,ordelec_bds,Elective bed days,f,33,0.01093568626416694
apc,ordelec_bds,Elective bed days,f,34,0.030039061381818024
apc,ordelec_bds,Elective bed days,f,35,0.017707500282777938
apc,ordelec_bds,Elective bed days,f,36,0.02404292262762096
apc,ordelec_bds,Elective bed days,f,37,0.04459155989121311
apc,ordelec_bds,Elective bed days,f,38,0.019019975108641268
apc,ordelec_bds,Elective bed days,f,39,0.03010645813209357
apc,ordelec_bds,Elective bed days,f,40,0.0322947092974286
apc,ordelec_bds,Elective bed days,f,41,0.05962124250669384
apc,ordelec_bds,Elective bed days,f,42,0.040456470794995744
apc,ordelec_bds,Elective bed days,f,43,0.02355078558691922
apc,ordelec_bds,Elective bed days,f,44,0.017157107634610126
apc,ordelec_bds,Elective bed days,f,45,0.05562783091868313
apc,ordelec_bds,Elective bed days,f,46,0.07415184354267848
apc,ordelec_bds,Elective bed days,f,47,0.03484756565994161
apc,ordelec_bds,Elective bed days,f,48,0.04590740476458982
apc,ordelec_bds,Elective bed days,f,49,0.020609653662310323
apc,ordelec_bds,Elective bed days,f,50,0.047801053964463325
apc,ordelec_bds,Elective bed days,f,51,0.055540295999482965
apc,ordelec_bds,Elective bed days,f,52,0.0501149169779415
apc,ordelec_bds,Elective bed days,f,53,0.06035540278932494
apc,ordelec_bds,Elective bed days,f,54,0.0659542941700371
apc,ordelec_bds,Elective bed days,f,55,0.04415815522454422
apc,ordelec_bds,Elective bed days,f,56,0.052010830490584505
apc,ordelec_bds,Elective bed days,f,57,0.07125078375862134
apc,ordelec_bds,Elective bed days,f,58,0.09048702903241523
apc,ordelec_bds,Elective bed days,f,59,0.07245610957542899
apc,ordelec_bds,Elective bed days,f,60,0.07638569461995626
apc,ordelec_bds,Elective bed days,f,61,0.09072372330160429
apc,ordelec_bds,Elective bed days,f,62,0.10332012180769863
apc,ordelec_bds,Elective bed days,f,63,0.09716464613211195
apc,ordelec_bds,Elective bed days,f,64,0.11077332892861873
apc,ordelec_bds,Elective bed days,f,65,0.13961323824635186
apc,ordelec_bds,Elective bed days,f,66,0.24096169261435155
apc,ordelec_bds,Elective bed days,f,67,0.1799829122942557
apc,ordelec_bds,Elective bed days,f,68,0.11165063093846476
apc,ordelec_bds,Elective bed days,f,69,0.08481444484233935
apc,ordelec_bds,Elective bed days,f,70,0.25792649253199945
apc,ordelec_bds,Elective bed days,f,71,0.2090259152091581
apc,ordelec_bds,Elective bed days,f,72,0.13843289520925944
