pod,hsagrp,hsagrp_lab,sex,age,urt
apc,emer_bds,Unplanned bed days,f,42,0.17462440345222174
apc,emer_bds,Unplanned bed days,f,43,0.20954300765460607
apc,emer_bds,Unplanned bed days,f,44,0.09931059967435361
apc,emer_bds,Unplanned bed days,f,45,0.08979413053000437
apc,emer_bds,Unplanned bed days,f,46,0.019617887153553563
apc,emer_bds,Unplanned bed days,f,47,0.08460620968307751
apc,emer_bds,Unplanned bed days,f,48,0.33597998022738507
apc,emer_bds,Unplanned bed days,f,49,0.08426102104761923
apc,emer_bds,Unplanned bed days,f,50,0.23518224932363957
apc,emer_bds,Unplanned bed days,f,51,0.12112759407720672
apc,emer_bds,Unplanned bed days,f,52,0.5901223877053935
apc,emer_bds,Unplanned bed days,f,53,0.21918633348113076
apc,emer_bds,Unplanned bed days,f,54,0.3090896122114173
apc,emer_bds,Unplanned bed days,f,55,0.27437594224533934
apc,emer_bds,Unplanned bed days,f,56,0.27501775565664743
apc,emer_bds,Unplanned bed days,f,57,0.2335669002335669
apc,emer_bds,Unplanned bed days,f,58,0.21581088060910464
apc,emer_bds,Unplanned bed days,f,59,0.22150374905413772
apc,emer_bds,Unplanned bed days,f,60,0.3625895832742155
apc,emer_bds,Unplanned bed days,f,61,0.2139023134872093
apc,emer_bds,Unplanned bed days,f,62,0.3235937946131151
apc,emer_bds,Unplanned bed days,f,63,0.3842763527311854
apc,emer_bds,Unplanned bed days,f,64,0.5276193087839937
apc,emer_bds,Unplanned bed days,f,65,0.696132433023996
apc,emer_bds,Unplanned bed days,f,66,0.2030278681557671
apc,emer_bds,Unplanned bed days,f,67,0.6002095276896662
apc,emer_bds,Unplanned bed days,f,68,0.4784321394647147
apc,emer_bds,Unplanned bed days,f,69,0.49566538975384145
apc,emer_bds,Unplanned bed days,f,70,0.45633832711321787
apc,emer_bds,Unplanned bed days,f,71,0.5042542131993721
apc,emer_bds,Unplanned bed days,f,72,0.7463026780784563
apc,emer_bds,Unplanned bed days,f,73,0.4950999665079434
apc,emer_bds,Unplanned bed days,f,74,0.6908911035606841
apc,emer_bds,Unplanned bed days,f,75,0.8869019068390998
apc,emer_bds,Unplanned bed days,f,76,0.7704643061213206
apc,emer_bds,Unplanned bed days,f,77,1.1597848110109692
apc,emer_bds,Unplanned bed days,f,78,1.0031340961370963
apc,emer_bds,Unplanned bed days,f,79,0.9561597354549025
apc,emer_bds,Unplanned bed days,f,80,1.4875624650170691
apc,emer_bds,Unplanned bed days,f,81,2.1582393222850045
apc,emer_bds,Unplanned bed days,f,82,1.3641837213023185
apc,emer_bds,Unplanned bed days,f,83,1.916618512818459
apc,emer_bds,Unplanned bed days,f,84,1.9108435052586168
apc,emer_bds,Unplanned bed days,f,85,3.0484925269592913
apc,emer_bds,Unplanned bed days,f,86,2.2842831933773833
apc,emer_bds,Unplanned bed days,f,87,3.531566998457524
apc,emer_bds,Unplanned bed days,f,88,4.605362546408413
apc,emer_bds,Unplanned bed days,f,89,2.97792483579436
apc,emer_bds,Unplanned bed days,f,90,3.1112876901082624
apc,emer_bds,Unplanned bed days,m,17,0.04102271794938228
apc,emer_bds,Unplanned bed days,m,18,0.05914158267424587
apc,emer_bds,Unplanned bed days,m,19,0.2043351095797107
apc,emer_bds,Unplanned bed days,m,20,0.03830872453837987
apc,emer_bds,Unplanned bed days,m,21,0.04960697744686416
apc,emer_bds,Unplanned bed days,m,22,0.08290184076628934
apc,emer_bds,Unplanned bed days,m,23,0.18686607216706438
apc,emer_bds,Unplanned bed days,m,24,0.033251866260993905
apc,emer_bds,Unplanned bed days,m,25,0.010746217331499313
apc,emer_bds,Unplanned bed days,m,26,0.14045626678047227
apc,emer_bds,Unplanned bed days,m,27,0.9343236795767348
apc,emer_bds,Unplanned bed days,m,28,0.022440329760645833
apc,emer_bds,Unplanned bed days,m,29,0.005921101324846422
apc,emer_bds,Unplanned bed days,m,30,0.29588832412954635
apc,emer_bds,Unplanned bed days,m,31,0.0977031615114679
apc,emer_bds,Unplanned bed days,m,32,0.3816442642385791
apc,emer_bds,Unplanned bed days,m,33,0.06856543229014507
apc,emer_bds,Unplanned bed days,m,34,0.09646842863954706
apc,emer_bds,Unplanned bed days,m,35,0.1710196672617351
apc,emer_bds,Unplanned bed days,m,36,0.02867383512544803
apc,emer_bds,Unplanned bed days,m,37,0.3427506767128745
apc,emer_bds,Unplanned bed days,m,38,0.06478886927225902
apc,emer_bds,Unplanned bed days,m,39,0.13764203893740345
apc,emer_bds,Unplanned bed days,m,40,0.11872787044414777
apc,emer_bds,Unplanned bed days,m,41,0.2345949327494526
apc,emer_bds,Unplanned bed days,m,42,0.1385537851460787
apc,emer_bds,Unplanned bed days,m,43,0.1242521859180856
apc,emer_bds,Unplanned bed days,m,44,0.16848647662016128
apc,emer_bds,Unplanned bed days,m,45,0.27054224757396933
apc,emer_bds,Unplanned bed days,m,46,0.44896354555584245
apc,emer_bds,Unplanned bed days,m,47,0.2793109773382915
apc,emer_bds,Unplanned bed days,m,48,0.1926223428633422
apc,emer_bds,Unplanned bed days,m,49,0.23745857380315716
apc,emer_bds,Unplanned bed days,m,50,0.13457515323216312
apc,emer_bds,Unplanned bed days,m,51,0.3065180559344927
apc,emer_bds,Unplanned bed days,m,52,0.5263012582914018
apc,emer_bds,Unplanned bed days,m,53,0.39923987517216125
apc,emer_bds,Unplanned bed days,m,54,0.08131956764543341
apc,emer_bds,Unplanned bed days,m,55,0.17045137754980128
apc,emer_bds,Unplanned bed days,m,56,0.4158401782751761
apc,emer_bds,Unplanned bed days,m,57,0.4941510749256568
apc,emer_bds,Unplanned bed days,m,58,0.34593434073136414
apc,emer_bds,Unplanned bed days,m,59,0.40802130744480797
apc,emer_bds,Unplanned bed days,m,60,0.4036864712377378
apc,emer_bds,Unplanned bed days,m,61,0.8737017388598998
apc,emer_bds,Unplanned bed days,m,62,0.8855573497144984
apc,emer_bds,Unplanned bed days,m,63,0.4579090901987138
apc,emer_bds,Unplanned bed days,m,64,0.2918175315725952
apc,emer_bds,Unplanned bed days,m,65,0.3610422691597331
apc,emer_bds,Unplanned bed days,m,66,0.3707803089958278
apc,emer_bds,Unplanned bed days,m,67,0.46599101064353177
apc,emer_bds,Unplanned bed days,m,68,0.5743846268499365
apc,emer_bds,Unplanned bed days,m,69,1.2053026119087498
apc,emer_bds,Unplanned bed days,m,70,1.114490193578934
apc,emer_bds,Unplanned bed days,m,71,0.9484240743595699
apc,emer_bds,Unplanned bed days,m,72,1.168245962133996
apc,emer_bds,Unplanned bed days,m,73,0.7001525630763935
apc,emer_bds,Unplanned bed days,m,74,0.873819786208609
apc,emer_bds,Unplanned bed days,m,75,1.0516370845336556
apc,emer_bds,Unplanned bed days,m,76,0.8780949247347208
apc,emer_bds,Unplanned bed days,m,77,1.4559224450659916
apc,emer_bds,Unplanned bed days,m,78,1.5818005176059502
apc,emer_bds,Unplanned bed days,m,79,1.1898732932447647
apc,emer_bds,Unplanned bed days,m,80,1.7679686304312259
apc,emer_bds,Unplanned bed days,m,81,1.7308210517588045
apc,emer_bds,Unplanned bed days,m,82,2.454807800417255
apc,emer_bds,Unplanned bed days,m,83,2.022286952551811
apc,emer_bds,Unplanned bed days,m,84,2.7717928861149663
apc,emer_bds,Unplanned bed days,m,85,3.183648138371826
apc,emer_bds,Unplanned bed days,m,86,3.688747195654741
apc,emer_bds,Unplanned bed days,m,87,3.1722618557968243
apc,emer_bds,Unplanned bed days,m,88,2.8784119106699753
apc,emer_bds,Unplanned bed days,m,89,6.103317488447588
apc,emer_bds,Unplanned bed days,m,90,4.70655607154681
apc,daycase_n,Daycases,f,17,0.04611525123588873
apc,daycase_n,Daycases,f,18,0.055284160585409
apc,daycase_n,Daycases,f,19,0.03355463413464995
apc,daycase_n,Daycases,f,20,0.04381856921416873
apc,daycase_n,Daycases,f,21,0.043169401528196816
apc,daycase_n,Daycases,f,22,0.04397456804148268
apc,daycase_n,Daycases,f,23,0.024781458512740766
apc,daycase_n,Daycases,f,24,0.056065334803491
apc,daycase_n,Daycases,f,25,0.06285787833707987
apc,daycase_n,Daycases,f,26,0.03659708138275973
apc,daycase_n,Daycases,f,27,0.09050407852250632
apc,daycase_n,Daycases,f,28,0.06621438562706403
apc,daycase_n,Daycases,f,29,0.11703663246596183
apc,daycase_n,Daycases,f,30,0.05995625799959854
apc,daycase_n,Daycases,f,31,0.0692216557287576
apc,daycase_n,Daycases,f,32,0.11265450696624034
apc,daycase_n,Daycases,f,33,0.11599765895633743
apc,daycase_n,Daycases,f,34,0.0837558203751737
apc,daycase_n,Daycases,f,35,0.07576868553551352
apc,daycase_n,Daycases,f,36,0.0702543206407194
apc,daycase_n,Daycases,f,37,0.08159611899186758
apc,daycase_n,Daycases,f,38,0.12020183678636552
apc,daycase_n,Daycases,f,39,0.0691745588549724
apc,daycase_n,Daycases,f,40,0.11534054295306893
apc,daycase_n,Daycases,f,41,0.06363992061509163
apc,daycase_n,Daycases,f,42,0.08833940409935923
apc,daycase_n,Daycases,f,43,0.12363037451621758
apc,daycase_n,Daycases,f,44,0.08083420903726457
apc,daycase_n,Daycases,f,45,0.09855453350854139
apc,daycase_n,Daycases,f,46,0.06321319193922814
apc,daycase_n,Daycases,f,47,0.09492404013223331
apc,daycase_n,Daycases,f,48,0.08689137419673751
apc,daycase_n,Daycases,f,49,0.06662499338648963
apc,daycase_n,Daycases,f,50,0.1116692694630231
apc,daycase_n,Daycases,f,51,0.11766680567500082
apc,daycase_n,Daycases,f,52,0.10197582337118698
apc,daycase_n,Daycases,f,53,0.11712246827235995
apc,daycase_n,Daycases,f,54,0.1322546898404622
apc,daycase_n,Daycases,f,55,0.11653601848054734
apc,daycase_n,Daycases,f,56,0.16444360647510878
apc,daycase_n,Daycases,f,57,0.14362188275231755
apc,daycase_n,Daycases,f,58,0.14531265961013046
apc,daycase_n,Daycases,f,59,0.17335076012932515
apc,daycase_n,Daycases,f,60,0.19390660322925435
apc,daycase_n,Daycases,f,61,0.16544007058776344
apc,daycase_n,Daycases,f,62,0.16972811776276134
apc,daycase_n,Daycases,f,63,0.1866485141837186
apc,daycase_n,Daycases,f,64,0.23256903742452353
apc,daycase_n,Daycases,f,65,0.23368984749268895
apc,daycase_n,Daycases,f,66,0.25808627307936494
apc,daycase_n,Daycases,f,67,0.24735907807816548
apc,daycase_n,Daycases,f,68,0.2357238643348047
apc,daycase_n,Daycases,f,69,0.29050587412725143
apc,daycase_n,Daycases,f,70,0.2440879424093956
apc,daycase_n,Daycases,f,71,0.30738784229276794
apc,daycase_n,Daycases,f,72,0.5132941496286215
apc,daycase_n,Daycases,f,73,0.3041790643905012
apc,daycase_n,Daycases,f,74,0.4200488164840779
apc,daycase_n,Daycases,f,75,0.45551764602960565
apc,daycase_n,Daycases,f,76,0.50135476379186406
apc,daycase_n,Daycases,f,77,0.45912307492688964
apc,daycase_n,Daycases,f,78,0.44852563482196695
apc,daycase_n,Daycases,f,79,0.42243636768316356
apc,daycase_n,Daycases,f,80,0.4109706471148852
apc,daycase_n,Daycases,f,81,0.46228093870878806
apc,daycase_n,Daycases,f,82,0.3873608097525102
apc,daycase_n,Daycases,f,83,0.5234943102175791
apc,daycase_n,Daycases,f,84,0.4496102365314393
apc,daycase_n,Daycases,f,85,0.5243667701286815
apc,daycase_n,Daycases,f,86,0.3861268589121327
apc,daycase_n,Daycases,f,87,0.39285581364574335
apc,daycase_n,Daycases,f,88,0.39827688025599595
apc,daycase_n,Daycases,f,89,0.35557311472171466
apc,daycase_n,Daycases,f,90,0.2564308566661567
apc,daycase_n,Daycases,m,17,0.008636361673554164
apc,daycase_n,Daycases,m,18,0.029570791337122936
apc,daycase_n,Daycases,m,19,0.05609199086501863
apc,daycase_n,Daycases,m,20,0.0985081488129768
apc,daycase_n,Daycases,m,21,0.04960697744686416
apc,daycase_n,Daycases,m,22,0.06908486730524112
apc,daycase_n,Daycases,m,23,0.039823917019210446
apc,daycase_n,Daycases,m,24,0.04710681053640803
apc,daycase_n,Daycases,m,25,0.037611760660247594
apc,daycase_n,Daycases,m,26,0.05132055901594179
apc,daycase_n,Daycases,m,27,0.027642712413512863
apc,daycase_n,Daycases,m,28,0.0673209892819375
apc,daycase_n,Daycases,m,29,0.09769817185996596
apc,daycase_n,Daycases,m,30,0.035155048411431244
apc,daycase_n,Daycases,m,31,0.06513544100764526
apc,daycase_n,Daycases,m,32,0.056840635099362845
apc,daycase_n,Daycases,m,33,0.05664100928316332
apc,daycase_n,Daycases,m,34,0.03307488981927328
apc,daycase_n,Daycases,m,35,0.042004830555513885
apc,daycase_n,Daycases,m,36,0.06053365193150139
apc,daycase_n,Daycases,m,37,0.07323732408394755
apc,daycase_n,Daycases,m,38,0.051291188173871724
apc,daycase_n,Daycases,m,39,0.0489393916221879
apc,daycase_n,Daycases,m,40,0.05012954529864017
apc,daycase_n,Daycases,m,41,0.050450523171925284
apc,daycase_n,Daycases,m,42,0.07166575093762691
apc,daycase_n,Daycases,m,43,0.07823285780027611
apc,daycase_n,Daycases,m,44,0.04680179906115591
apc,daycase_n,Daycases,m,45,0.04804021218603194
apc,daycase_n,Daycases,m,46,0.05350342770872734
apc,daycase_n,Daycases,m,47,0.08546082142440263
apc,daycase_n,Daycases,m,48,0.09299009655471692
apc,daycase_n,Daycases,m,49,0.05988085774166572
apc,daycase_n,Daycases,m,50,0.07165689977296998
apc,daycase_n,Daycases,m,51,0.05389328455991081
apc,daycase_n,Daycases,m,52,0.09318120638601868
apc,daycase_n,Daycases,m,53,0.09065708955874405
apc,daycase_n,Daycases,m,54,0.08463873367177763
apc,daycase_n,Daycases,m,55,0.12744028228022525
apc,daycase_n,Daycases,m,56,0.19270642407874014
apc,daycase_n,Daycases,m,57,0.15589289863726077
apc,daycase_n,Daycases,m,58,0.12875583085517142
apc,daycase_n,Daycases,m,59,0.13851645861594955
apc,daycase_n,Daycases,m,60,0.15477307395280857
apc,daycase_n,Daycases,m,61,0.16603557029994406
apc,daycase_n,Daycases,m,62,0.17776987689436027
apc,daycase_n,Daycases,m,63,0.2375501082259539
apc,daycase_n,Daycases,m,64,0.2696140237355499
apc,daycase_n,Daycases,m,65,0.24492817254554755
apc,daycase_n,Daycases,m,66,0.1982389770868782
apc,daycase_n,Daycases,m,67,0.28776337310656347
apc,daycase_n,Daycases,m,68,0.33990482664853844
apc,daycase_n,Daycases,m,69,0.40476580250666966
apc,daycase_n,Daycases,m,70,0.4188443537960046
apc,daycase_n,Daycases,m,71,0.3493166858237922
apc,daycase_n,Daycases,m,72,0.29484302853857997
apc,daycase_n,Daycases,m,73,0.3258466582336437
apc,daycase_n,Daycases,m,74,0.35016457735135514
apc,daycase_n,Daycases,m,75,0.4476040021063718
apc,daycase_n,Daycases,m,76,0.5243892407666365
apc,daycase_n,Daycases,m,77,0.4860439118581459
apc,daycase_n,Daycases,m,78,0.4163707168924049
apc,daycase_n,Daycases,m,79,0.5187257538732342
apc,daycase_n,Daycases,m,80,0.42747898228337106
apc,daycase_n,Daycases,m,81,0.5907592811392327
apc,daycase_n,Daycases,m,82,0.6152635326745537
apc,daycase_n,Daycases,m,83,0.44368139817511915
apc,daycase_n,Daycases,m,84,0.4523811349399253
apc,daycase_n,Daycases,m,85,0.5198615314556526
apc,daycase_n,Daycases,m,86,0.7226354941551542
apc,daycase_n,Daycases,m,87,0.5058599382567216
apc,daycase_n,Daycases,m,88,0.5272952853598015
apc,daycase_n,Daycases,m,89,0.42234625768090495
apc,daycase_n,Daycases,m,90,0.37357170339748924
apc,ordelec_n,Elective admissions,f,17,0.004611525123588873
apc,ordelec_n,Elective admissions,f,18,0.05277124419516314
apc,ordelec_n,Elective admissions,f,19,0.0862833449176713
apc,ordelec_n,Elective admissions,f,20,0.005477321151771092
apc,ordelec_n,Elective admissions,f,21,0
apc,ordelec_n,Elective admissions,f,22,0.003664547336790223
apc,ordelec_n,Elective admissions,f,23,0.009293046942277788
apc,ordelec_n,Elective admissions,f,24,0.0654095572707395
apc,ordelec_n,Elective admissions,f,25,0
apc,ordelec_n,Elective admissions,f,26,0.03964683816465637
apc,ordelec_n,Elective admissions,f,27,0.00875845921185545
apc,ordelec_n,Elective admissions,f,28,0.008276798203383003
apc,ordelec_n,Elective admissions,f,29,0.006001878587998043
apc,ordelec_n,Elective admissions,f,30,0.005213587652139004
apc,ordelec_n,Elective admissions,f,31,0.0026623713741829847
apc,ordelec_n,Elective admissions,f,32,0.02095897804023076
apc,ordelec_n,Elective admissions,f,33,0.013181552154129254
apc,ordelec_n,Elective admissions,f,34,0.013086846933620892
apc,ordelec_n,Elective admissions,f,35,0.007332453438920663
apc,ordelec_n,Elective admissions,f,36,0.01003633152010277
apc,ordelec_n,Elective admissions,f,37,0.00247260966642023
apc,ordelec_n,Elective admissions,f,38,0.0076724576672148204
apc,ordelec_n,Elective admissions,f,39,0.008384795012723927
apc,ordelec_n,Elective admissions,f,40,0.010029612430701646
apc,ordelec_n,Elective admissions,f,41,0.014142204581131473
apc,ordelec_n,Elective admissions,f,42,0.012326428478980357
apc,ordelec_n,Elective admissions,f,43,0.014668010535822425
apc,ordelec_n,Elective admissions,f,44,0.018476390637089044
apc,ordelec_n,Elective admissions,f,45,0.02190100744634253
apc,ordelec_n,Elective admissions,f,46,0.03269647858925594
apc,ordelec_n,Elective admissions,f,47,0.006190698269493477
apc,ordelec_n,Elective admissions,f,48,0.007723677706376668
apc,ordelec_n,Elective admissions,f,49,0.011757351774086404
apc,ordelec_n,Elective admissions,f,50,0.013535669025820981
apc,ordelec_n,Elective admissions,f,51,0.012112759407720672
apc,ordelec_n,Elective admissions,f,52,0.015045613284273488
apc,ordelec_n,Elective admissions,f,53,0.013385424945412564
apc,ordelec_n,Elective admissions,f,54,0.02674813951829573
apc,ordelec_n,Elective admissions,f,55,0.0177016736932477
apc,ordelec_n,Elective admissions,f,56,0.01984664216078899
apc,ordelec_n,Elective admissions,f,57,0.02031016523770147
apc,ordelec_n,Elective admissions,f,58,0.01870360965278907
apc,ordelec_n,Elective admissions,f,59,0.022012794937057163
apc,ordelec_n,Elective admissions,f,60,0.011035335143128296
apc,ordelec_n,Elective admissions,f,61,0.026737789185901164
apc,ordelec_n,Elective admissions,f,62,0.022207417277370644
apc,ordelec_n,Elective admissions,f,63,0.01568474909106879
apc,ordelec_n,Elective admissions,f,64,0.019091488146789244
apc,ordelec_n,Elective admissions,f,65,0.03455976617849625
apc,ordelec_n,Elective admissions,f,66,0.015485176384761897
apc,ordelec_n,Elective admissions,f,67,0.029101068009195936
apc,ordelec_n,Elective admissions,f,68,0.03317595127675029
apc,ordelec_n,Elective admissions,f,69,0.02790169412521624
apc,ordelec_n,Elective admissions,f,70,0.030068804499708154
apc,ordelec_n,Elective admissions,f,71,0.02417657186572332
apc,ordelec_n,Elective admissions,f,72,0.04221168993656427
apc,ordelec_n,Elective admissions,f,73,0.017797711214337836
apc,ordelec_n,Elective admissions,f,74,0.03243620204510254
apc,ordelec_n,Elective admissions,f,75,0.037708414406424307
apc,ordelec_n,Elective admissions,f,76,0.04423718504045859
apc,ordelec_n,Elective admissions,f,77,0.039923745645816494
apc,ordelec_n,Elective admissions,f,78,0.04652755547945715
apc,ordelec_n,Elective admissions,f,79,0.04088093880804809
apc,ordelec_n,Elective admissions,f,80,0.03781938470382379
apc,ordelec_n,Elective admissions,f,81,0.04455719891169042
apc,ordelec_n,Elective admissions,f,82,0.04771836062168604
apc,ordelec_n,Elective admissions,f,83,0.0343274957519724
apc,ordelec_n,Elective admissions,f,84,0.03037907003590806
apc,ordelec_n,Elective admissions,f,85,0.03256936460426593
apc,ordelec_n,Elective admissions,f,86,0.01804331116411835
apc,ordelec_n,Elective admissions,f,87,0.024811946124994315
apc,ordelec_n,Elective admissions,f,88,0.022889475876781376
apc,ordelec_n,Elective admissions,f,89,0.019754061928984146
apc,ordelec_n,Elective admissions,f,90,0.0044022464663717896
apc,ordelec_n,Elective admissions,m,17,0.15329541970558644
apc,ordelec_n,Elective admissions,m,18,0.009098705026807057
apc,ordelec_n,Elective admissions,m,19,0.012019712328218277
apc,ordelec_n,Elective admissions,m,20,0.0164180248021628
apc,ordelec_n,Elective admissions,m,21,0.009019450444884393
apc,ordelec_n,Elective admissions,m,22,0.010362730095786168
apc,ordelec_n,Elective admissions,m,23,0.01838026939348174
apc,ordelec_n,Elective admissions,m,24,0.05819076595673933
apc,ordelec_n,Elective admissions,m,25,0.0026865543328748282
apc,ordelec_n,Elective admissions,m,26,0
apc,ordelec_n,Elective admissions,m,27,0.011057084965405145
apc,ordelec_n,Elective admissions,m,28,0.011220164880322916
apc,ordelec_n,Elective admissions,m,29,0.02960550662423211
apc,ordelec_n,Elective admissions,m,30,0.014647936838096353
apc,ordelec_n,Elective admissions,m,31,0.02171181366921509
apc,ordelec_n,Elective admissions,m,32,0.02706696909493469
apc,ordelec_n,Elective admissions,m,33,0.0029811057517454376
apc,ordelec_n,Elective admissions,m,34,0.005512481636545547
apc,ordelec_n,Elective admissions,m,35,0.006000690079359126
apc,ordelec_n,Elective admissions,m,36,0.0031859816806053365
apc,ordelec_n,Elective admissions,m,37,0.0058589859267158045
apc,ordelec_n,Elective admissions,m,38,0.005399072439354918
apc,ordelec_n,Elective admissions,m,39,0.006117423952773487
apc,ordelec_n,Elective admissions,m,40,0.007915191362943186
apc,ordelec_n,Elective admissions,m,41,0.007567578475788793
apc,ordelec_n,Elective admissions,m,42,0.011944291822937818
apc,ordelec_n,Elective admissions,m,43,0.025310630464795213
apc,ordelec_n,Elective admissions,m,44,0.004680179906115591
apc,ordelec_n,Elective admissions,m,45,0.0025284322203174706
apc,ordelec_n,Elective admissions,m,46,0.006978707962007913
apc,ordelec_n,Elective admissions,m,47,0.012506461671863799
apc,ordelec_n,Elective admissions,m,48,0.004428099835938901
apc,ordelec_n,Elective admissions,m,49,0.010324285817528572
apc,ordelec_n,Elective admissions,m,50,0.010486375576532191
apc,ordelec_n,Elective admissions,m,51,0.010104990854983276
apc,ordelec_n,Elective admissions,m,52,0.010353467376224298
apc,ordelec_n,Elective admissions,m,53,0.005230216705312156
apc,ordelec_n,Elective admissions,m,54,0.009957498079032661
apc,ordelec_n,Elective admissions,m,55,0.009558021171016893
apc,ordelec_n,Elective admissions,m,56,0.015938125299745424
apc,ordelec_n,Elective admissions,m,57,0.01176550178394421
apc,ordelec_n,Elective admissions,m,58,0.01241020056435387
apc,ordelec_n,Elective admissions,m,59,0.025595432570338507
apc,ordelec_n,Elective admissions,m,60,0.020742783107077434
apc,ordelec_n,Elective admissions,m,61,0.027403929078631543
apc,ordelec_n,Elective admissions,m,62,0.019752208543817807
apc,ordelec_n,Elective admissions,m,63,0.01875395591257531
apc,ordelec_n,Elective admissions,m,64,0.019031578146038817
apc,ordelec_n,Elective admissions,m,65,0.03265708967273968
apc,ordelec_n,Elective admissions,m,66,0.031204283430341942
apc,ordelec_n,Elective admissions,m,67,0.025991530474141215
apc,ordelec_n,Elective admissions,m,68,0.027265093046674203
apc,ordelec_n,Elective admissions,m,69,0.021587509467022384
apc,ordelec_n,Elective admissions,m,70,0.04188443537960046
apc,ordelec_n,Elective admissions,m,71,0.05073873648837205
apc,ordelec_n,Elective admissions,m,72,0.04450460808129508
apc,ordelec_n,Elective admissions,m,73,0.04344622109781916
apc,ordelec_n,Elective admissions,m,74,0.041383086414251063
apc,ordelec_n,Elective admissions,m,75,0.0294272527336369
apc,ordelec_n,Elective admissions,m,76,0.04524142469359217
apc,ordelec_n,Elective admissions,m,77,0.057441553219599054
apc,ordelec_n,Elective admissions,m,78,0.044902724370749554
apc,ordelec_n,Elective admissions,m,79,0.054085149692943854
apc,ordelec_n,Elective admissions,m,80,0.06333021959753646
apc,ordelec_n,Elective admissions,m,81,0.04145679165889352
apc,ordelec_n,Elective admissions,m,82,0.04060114682623959
apc,ordelec_n,Elective admissions,m,83,0.06108656931396568
apc,ordelec_n,Elective admissions,m,84,0.04600486118033139
apc,ordelec_n,Elective admissions,m,85,0.0483592122284328
apc,ordelec_n,Elective admissions,m,86,0.03778486243948518
apc,ordelec_n,Elective admissions,m,87,0.02363831487180942
apc,ordelec_n,Elective admissions,m,88,0.031017369727047148
apc,ordelec_n,Elective admissions,m,89,0.03312519668085529
apc,ordelec_n,Elective admissions,m,90,0.0067108689233081895
apc,ordelec_bds,Elective bed days,f,17,0.0253633881797388
apc,ordelec_bds,Elective bed days,f,18,0.057797076975654865
apc,ordelec_bds,Elective bed days,f,19,0.10545742156604271
apc,ordelec_bds,Elective bed days,f,20,0.005477321151771092
apc,ordelec_bds,Elective bed days,f,21,0
apc,ordelec_bds,Elective bed days,f,22,0.003664547336790223
apc,ordelec_bds,Elective bed days,f,23,0.034074505455018556
apc,ordelec_bds,Elective bed days,f,24,0.19622867181221848
apc,ordelec_bds,Elective bed days,f,25,0
apc,ordelec_bds,Elective bed days,f,26,0.10674148736638253
apc,ordelec_bds,Elective bed days,f,27,0.0175169184237109
apc,ordelec_bds,Elective bed days,f,28,0.02758932734461001
apc,ordelec_bds,Elective bed days,f,29,0.0030009392939990215
apc,ordelec_bds,Elective bed days,f,30,0.005213587652139004
apc,ordelec_bds,Elective bed days,f,31,0.0026623713741829847
apc,ordelec_bds,Elective bed days,f,32,0.049777572845548054
apc,ordelec_bds,Elective bed days,f,33,0.057998829478168715
apc,ordelec_bds,Elective bed days,f,34,0.005234738773448357
apc,ordelec_bds,Elective bed days,f,35,0.00977660458522755
apc,ordelec_bds,Elective bed days,f,36,0.030108994560308314
apc,ordelec_bds,Elective bed days,f,37,0.00247260966642023
apc,ordelec_bds,Elective bed days,f,38,0.0076724576672148204
apc,ordelec_bds,Elective bed days,f,39,0.018865788778628836
apc,ordelec_bds,Elective bed days,f,40,0.015044418646052469
apc,ordelec_bds,Elective bed days,f,41,0.018856272774841962
apc,ordelec_bds,Elective bed days,f,42,0.04314249967643125
apc,ordelec_bds,Elective bed days,f,43,0.02724059099509879
apc,ordelec_bds,Elective bed days,f,44,0.04388142776308648
apc,ordelec_bds,Elective bed days,f,45,0.052562417871222074
apc,ordelec_bds,Elective bed days,f,46,0.09155014004991663
apc,ordelec_bds,Elective bed days,f,47,0.014444962628818113
apc,ordelec_bds,Elective bed days,f,48,0.03475654967869501
apc,ordelec_bds,Elective bed days,f,49,0.02547426217718721
apc,ordelec_bds,Elective bed days,f,50,0.027071338051641962
apc,ordelec_bds,Elective bed days,f,51,0.039799066625367925
apc,ordelec_bds,Elective bed days,f,52,0.01671734809363721
apc,ordelec_bds,Elective bed days,f,53,0.03346356236353141
apc,ordelec_bds,Elective bed days,f,54,0.04160821702846002
apc,ordelec_bds,Elective bed days,f,55,0.03392820791205809
apc,ordelec_bds,Elective bed days,f,56,0.04536375351037483
apc,ordelec_bds,Elective bed days,f,57,0.04497250874062469
apc,ordelec_bds,Elective bed days,f,58,0.021581088060910462
apc,ordelec_bds,Elective bed days,f,59,0.05640778702620898
apc,ordelec_bds,Elective bed days,f,60,0.02364714673527492
apc,ordelec_bds,Elective bed days,f,61,0.17546674153247638
apc,ordelec_bds,Elective bed days,f,62,0.046001078645982046
apc,ordelec_bds,Elective bed days,f,63,0.043917297454992614
apc,ordelec_bds,Elective bed days,f,64,0.0711591830925781
apc,ordelec_bds,Elective bed days,f,65,0.0970964859300609
apc,ordelec_bds,Elective bed days,f,66,0.041293803692698396
apc,ordelec_bds,Elective bed days,f,67,0.06729621977126561
apc,ordelec_bds,Elective bed days,f,68,0.2200089400458177
apc,ordelec_bds,Elective bed days,f,69,0.06400976887549609
apc,ordelec_bds,Elective bed days,f,70,0.1733378141747882
apc,ordelec_bds,Elective bed days,f,71,0.07080281760676116
apc,ordelec_bds,Elective bed days,f,72,0.09624265305536653
