Variante,mw,Simulationsjahr,Bev,Bev_0_1,Bev_1_2,Bev_2_3,Bev_3_4,Bev_4_5,Bev_5_6,Bev_6_7,Bev_7_8,Bev_8_9,Bev_9_10,Bev_10_11,Bev_11_12,Bev_12_13,Bev_13_14,Bev_14_15,Bev_15_16,Bev_16_17,Bev_17_18,Bev_18_19,Bev_19_20,Bev_20_21,Bev_21_22,Bev_22_23,Bev_23_24,Bev_24_25,Bev_25_26,Bev_26_27,Bev_27_28,Bev_28_29,Bev_29_30,Bev_30_31,Bev_31_32,Bev_32_33,Bev_33_34,Bev_34_35,Bev_35_36,Bev_36_37,Bev_37_38,Bev_38_39,Bev_39_40,Bev_40_41,Bev_41_42,Bev_42_43,Bev_43_44,Bev_44_45,Bev_45_46,Bev_46_47,Bev_47_48,Bev_48_49,Bev_49_50,Bev_50_51,Bev_51_52,Bev_52_53,Bev_53_54,Bev_54_55,Bev_55_56,Bev_56_57,Bev_57_58,Bev_58_59,Bev_59_60,Bev_60_61,Bev_61_62,Bev_62_63,Bev_63_64,Bev_64_65,Bev_65_66,Bev_66_67,Bev_67_68,Bev_68_69,Bev_69_70,Bev_70_71,Bev_71_72,Bev_72_73,Bev_73_74,Bev_74_75,Bev_75_76,Bev_76_77,Bev_77_78,Bev_78_79,Bev_79_80,Bev_80_81,Bev_81_82,Bev_82_83,Bev_83_84,Bev_84_85,Bev_85_86,Bev_86_87,Bev_87_88,Bev_88_89,Bev_89_90,Bev_90_91,Bev_91_92,Bev_92_93,Bev_93_94,Bev_94_95,Bev_95_96,Bev_96_97,Bev_97_98,Bev_98_99,Bev_99_100,Bev_100_101
4,w,2020,40930.511,282.099,293.064,323.549,368.042,343.291,401.898,387.576,386.141,473.75,397.742,421.994,485.098,444.102,428.91,451.353,431.252,424.42,416.702,417.124,209.26,186.556,247.314,298.03,347.868,335.982,345.867,354.717,318.716,379.526,347.408,357.488,362.568,352.862,382.158,367.701,368.492,353.007,460.586,373.045,389.853,459.422,450.769,409.548,442.231,444.612,461.876,493.827,488.209,562.421,554.685,583.257,571.697,655.993,649.899,677.073,663.264,676.662,724.194,618.171,577.291,612.947,617.395,565.135,603.657,571.023,542.082,568.895,603.405,563.668,581.018,589.885,617.699,631.263,688.809,554.542,510.613,563.447,466.305,417.185,370.948,367.913,371.04,358.974,339.596,305.229,271.472,249.039,249.981,215.617,193.351,187.41,154.937,126.483,103.885,84.077,65.896,50.717,37.962,27.599,19.83,27.374
4,m,2021,39124.913,299.872,318.786,332.294,331.832,368.666,393.701,397.567,429.349,449.162,434.631,446.268,470.774,447.345,476.734,460.521,430.713,462.15,464.505,419.803,218.797,198.11,239.3,295.473,369.35,373.155,370.406,379.141,366.128,330.297,338.883,375.426,360.555,338.263,353.974,322.795,296.815,335.572,356.458,311.506,358.476,382.029,404.023,422.506,414.596,378.09,421.012,467.037,439.774,471.527,560.562,584.466,570.528,561.522,587.391,612.447,676.403,672.289,645.541,656.725,613.829,615.095,604.244,629.362,623.471,550.533,541.016,534.145,550.87,562.4,550.114,514.107,543.823,604.436,639.478,654.435,493.59,466.664,505.542,416.831,399.169,298.234,330.036,328.666,278.058,271.955,230.044,231.728,183.466,144.07,142.994,104.682,83.667,64.28,49.725,37.962,27.568,19.051,12.909,8.466,5.425,6.752
4,w,2021,41339.189,283.559,294.785,313.328,342.235,385.464,361.978,414.305,400.906,399.041,483.591,420.325,439.132,503.005,463.369,444.222,450.76,435.371,423.419,391.256,220.23,176.065,218.518,297.249,323.634,341.382,329.4,341.502,355.189,330.911,376.756,357.726,375.928,369.015,363.813,398.655,380.823,385.803,374.102,473.615,381.567,408.051,473.943,463.294,422.569,452.215,450.39,470.631,508.221,499.31,573.092,574.332,585.479,586.451,663.946,660.397,693.703,676.174,688.99,728.253,621.665,589.946,619.546,627.992,576.659,601.508,577.831,546.242,572.409,602.992,570.233,576.029,592.763,618,631.56,674.235,545.507,509.3,553.833,454.408,404.582,362.35,365.618,362.075,347.563,321.476,292.01,258.731,235.066,232.209,186.892,190.611,162.419,131.648,105.192,84.432,66.682,50.893,38.014,27.504,19.264,29.925
4,m,2022,39474.588,302.577,320.503,334.009,346.914,347.401,386.552,404.429,413.454,439.592,455.165,457.343,464.984,478.296,458.184,485.662,462.993,427.723,463.162,439.63,249.593,182.73,221.748,289.507,326.446,360.893,372.234,370.232,361.771,356.512,337.786,341.357,368.477,369.469,335.46,362.83,333.312,313.893,341.377,370.459,326.959,379.048,396.462,418.646,434.645,427.381,395.547,429.934,479.818,451.728,484.372,572.27,593.876,579.632,573.712,602.7,627.903,690.358,680.16,644.846,664.426,626.975,620.625,607.827,640.212,630.904,551.537,545.18,539.054,550.616,556.386,549.679,512.994,539.925,599.247,629.214,646.733,487.184,453.572,491.085,407.818,380.066,290.394,321.355,312.312,262.057,249.444,212.982,212.943,162.428,121.79,110.959,90.533,70.816,53.14,40.073,29.767,21.003,14.061,9.192,5.797,7.631
4,w,2022,41760.094,286.085,295.988,315.153,331.341,360.837,402.29,375.81,426.402,412.73,411.233,503.734,438.793,459.466,520.325,477.863,444.318,455.009,433.699,397.948,208.617,182.573,208.483,272.889,322.827,321.058,334.091,327.901,342.529,362.465,333.233,383.621,375.613,381.707,379.329,382.073,409.153,398.565,404.446,391.025,477.075,398.837,424.285,486.786,477.259,433.013,456.633,458.801,484.639,517.935,510.371,591.096,577.972,598.26,597.752,673.049,678.02,705.541,689.449,695.205,727.029,634.496,598.581,630.624,637.785,576.397,607.899,581.468,550.081,573.02,609.647,565.745,579.501,592.738,618.619,617.217,663.738,543.225,501.671,538.182,441.102,397.438,359.922,357.193,350.623,330.299,308.242,278.357,243.066,219.733,203.864,190.297,164.478,137.383,108.967,85.067,66.611,51.222,37.938,27.39,19.091,30.953
4,m,2023,39809.936,300.393,322.891,335.526,348.682,361.167,365.102,397.164,419.714,424.268,445.32,477.481,476.066,473.516,487.907,467.641,487.837,458.891,431.008,438.533,261.973,205.356,207.576,271.596,321.191,323.3,360.379,372.241,353.971,351.443,361.916,340.228,336.884,377.02,365.11,346.482,371.615,346.412,321.973,357.352,383.046,348.931,393.331,411.406,432.029,447.654,444.326,405.096,442.823,489.145,464.032,497.119,581.647,602.32,589.992,590.003,617.203,643.913,697.652,678.608,654.061,676.277,633.403,624.615,619.764,648.125,630.067,555.542,550.019,538.615,545.754,555.854,547.432,509.48,536.838,590.447,623.08,639.446,473.761,442.3,479.61,389.26,369.531,283.4,306.121,293.414,241.397,232.002,196.571,188.241,136.591,111.018,92.388,73.776,56.363,41.227,30.247,21.824,14.916,9.633,6.056,8.07
4,w,2023,42170.565,284.036,298.157,316.17,333.258,349.281,378.165,414.211,389.451,437.213,423.604,432.973,519.497,460.733,478.658,531.85,476.728,449.064,452.918,406.982,213.045,175.716,212.325,262.738,302.4,319.705,317.382,332.029,330.809,349.907,359.963,343.378,399.389,381.251,391.648,397.324,394.621,424.428,417.631,419.254,399.05,491.816,414.417,438.95,501.05,488.554,438.204,464.059,472.498,494.215,527.607,528.132,592.752,592.086,607.836,609.506,689.553,690.813,717.581,696.127,696.516,737.56,643.182,611.301,640.99,635.438,584.6,611.038,585.206,550.669,580.03,603.896,569.181,579.095,593.297,605.165,607.591,661.485,533.533,489.748,521.862,433.299,394.418,351.122,346.362,333.486,315.607,294.288,262.917,225.381,194.671,191.727,167.354,141.777,115.859,89.759,68.343,52.093,38.866,27.825,19.352,31.976
4,m,2024,40132.31,304.557,320.825,337.638,350.027,362.959,377.615,375.815,412.232,430.081,430.651,466.818,495.687,484.461,484.077,495.945,470.735,482.936,461.317,409.423,261.521,215.368,227.813,257.802,303.591,318.037,326.291,360.673,356.16,344.477,356.156,361.398,335.841,346.555,372.417,375.903,357.783,382.9,350.962,339.833,371.408,402.266,364.44,408.141,424.973,446.029,465.383,452.973,418.329,452.718,499.281,476.294,507.521,590.125,612.046,604.745,605.922,632.13,653.418,694.732,686.772,667.49,681.205,638.29,636.866,629.081,646.83,632.806,560.822,549.873,533.848,546.122,553.726,542.83,507.18,530.203,584.4,614.733,622.901,461.135,432.99,458.626,380.008,358.6,269.97,288.393,270.277,223.991,213.371,175.33,158.477,115.788,94.273,76.789,59.892,44.6,31.737,22.614,15.802,10.416,6.468,8.635
4,w,2024,42568.181,287.935,296.28,318.051,334.122,351.216,365.981,390.725,425.999,401.513,446.895,444.097,450.537,538.308,481.128,492.948,527.637,480.656,448.035,424.95,217.472,180.163,207.119,263.743,292.529,301.777,315.673,317.676,334.449,339.582,347.964,366.628,361.026,402.621,391.157,409.435,409.454,411.703,441.738,432.716,425.189,416.501,505.527,428.588,454.538,512.561,493.468,446.207,476.619,481.577,503.812,544.209,531.216,605.108,602.876,618.111,628.332,700.851,703.553,723.334,698.006,708.626,742.977,656.693,623.078,638.983,642.26,589.438,613.912,585.615,557.731,575.72,606.931,569.493,579.654,580.256,596.5,605.501,650.552,519.8,475.688,510.365,430.807,385.21,340.996,329.415,320.033,301.907,278.307,244.748,197.856,194.919,166.177,142.168,117.824,94.026,71.027,52.63,38.914,28.059,19.351,32.214
4,m,2025,40458.874,305.484,324.802,335.664,351.9,364.134,379.462,387.033,390.71,422.481,436.078,452.51,484.416,503.22,494.964,493.354,497.795,466.661,485.232,437.458,244.718,215.479,238.201,276.84,290.472,301.545,320.922,329.547,345.381,346.744,349.702,355.353,354.275,345.57,343.766,383.178,386.916,371.644,385.494,365.846,355.192,392.126,415.326,380.221,421.579,439.27,464.689,474.341,465.856,428.526,463.133,508.938,486.368,517.298,599.917,626.368,618.652,622.277,640.894,653.146,702.072,699.113,673.55,684.911,651.67,646.903,629.298,649.845,636.671,560.711,545.093,534.54,544.562,549.073,539.035,501.555,526.014,577.236,598.072,606.535,451.078,415.073,446.03,370.247,340.679,255.106,265.759,250.626,207.081,190.28,148.668,127.02,100.231,79.89,63.566,48.331,35.012,24.195,16.694,11.249,7.13,9.399
4,w,2025,42950.59,288.822,299.897,316.254,335.778,351.87,367.937,378.092,403.079,436.493,412.716,466.341,460.416,471.323,556.526,496.792,491.217,529.009,478.087,421.274,227.168,183.601,213.001,260.657,291.381,292.426,299.703,315.669,321.649,342.891,338.889,354.972,381.649,366.468,410.795,408.952,421.211,426.168,430.375,455.34,438.598,441.21,432.355,517.552,443.483,467.541,517.154,501.674,459.154,484.921,490.793,519.818,545.85,543.868,614.31,614.375,635.39,642.619,712.537,710.109,723.967,710.656,715.897,754.161,668.804,622.964,645.947,645.604,593.834,613.803,592.734,553.882,579.62,606.839,570.028,567.165,571.865,594.314,595.89,634.149,504.3,466.88,505.699,421.141,374.19,323.998,316.486,305.775,285.324,259.697,214.539,203.574,168.202,140.556,117.631,95.193,74.057,54.428,39.109,27.939,19.403,32.144
4,m,2026,40778.865,306.532,325.81,339.525,350.052,365.86,380.546,388.975,400.891,400.947,428.457,457.645,470.504,491.598,513.059,503.878,495.529,492.453,469.86,459.998,261.176,204.495,239.151,288.273,308.315,289.669,305.171,324.021,318.288,336.505,352.105,349.618,347.9,362.425,342.749,355.095,394.287,400.832,376.333,399.243,379.184,377.323,406.518,429.016,394.613,435.776,458.208,474.568,487.758,475.12,439.33,473.312,516.858,495.839,528.243,614.25,639.54,633.296,632.238,640.11,662.512,713.686,703.99,678.378,697.899,662.599,647.763,633.387,654.059,634.682,555.91,545.724,533.208,540.667,545.311,531.919,498.506,520.405,561.9,582.012,593.72,431.965,405.319,433.714,353.047,321.207,235.955,246.938,231.686,185.191,161.576,131.634,107.04,82.704,64.405,49.958,36.955,25.998,17.396,11.573,7.497,10.009
4,w,2026,43323.063,289.765,300.811,319.755,334.082,353.353,368.514,380.178,390.034,414.109,445.955,433.391,481.555,479.681,490.876,568.596,495.787,494.723,521.654,448.129,226.212,191.761,216.989,268.588,289.896,290.435,290.999,301.053,319.432,331.156,341.922,347.037,369.968,384.941,376.075,427.563,420.605,437.739,444.708,445.207,459.706,454.872,456.04,446.526,531.085,455.854,474.61,525.423,515.339,467.943,493.45,506.295,521.547,557.33,553.495,624.36,633.077,648.03,656.834,717.847,711.331,735.982,718.522,728.69,764.096,668.253,631.697,649.512,648.823,595.2,620.726,588.202,558.116,580.333,607.261,557.811,559.123,570.166,585.008,581.544,615.796,494.277,464.474,492.679,409.152,355.986,310.994,302.973,288.831,266.276,228.328,210.66,177.564,143.823,117.573,96.077,75.789,57.352,40.866,28.363,19.512,32.427
4,m,2027,41078.978,307.472,326.902,340.574,353.817,364.123,382.126,389.989,402.936,410.17,407.155,449.8,475.384,478.358,501.095,520.942,506.156,490.533,493.943,446.003,274.792,217.005,231.67,290.224,320.291,305.591,294.138,308.892,312.894,312.296,341.944,352.053,342.977,355.633,357.873,354.023,366.81,408.183,404.88,391.964,412.025,399.434,392.874,421.392,441.724,409.633,454.533,468.537,488.862,497.57,485.289,449.91,481.817,524.074,506.443,542.986,627.732,653.862,641.523,632.726,648.786,676.057,717.863,707.775,692.41,708.102,664.134,652.435,638.562,652.204,627.673,556.633,544.451,529.743,537.694,538.168,527.57,493.853,507.397,547.556,569.253,568.378,421.324,395.624,413.031,333.837,296.204,220.392,228.186,206.592,157.734,138.411,112.209,89.362,67.474,51.234,38.669,27.78,18.923,12.21,7.805,10.728
4,w,2027,43678.492,290.655,301.755,320.72,337.512,351.744,369.866,380.656,392.166,400.681,424.184,465.089,449.95,499.51,498.233,505.41,563.976,500.156,491.556,484.942,240.109,191.986,226.35,273.462,298.716,289.78,288.16,292.827,305.612,328.768,331.445,349.752,362.828,373.596,392.978,393.416,437.845,437.158,456.221,459.363,450.742,475.305,470.005,469.192,461.694,541.87,462.687,484.546,539.379,524.661,476.937,508.197,507.977,532.725,565.775,563.822,641.578,647.174,660.91,665.017,718.266,723.891,743.024,731.826,740.13,759.902,677.051,636.93,652.946,648.888,603.395,615.622,592.155,559.156,581.719,593.958,549.978,557.749,561.321,570.86,565.277,604.908,490.873,454.333,477.147,389.736,342.022,297.786,286.879,269.622,234.922,218.994,184.991,152.887,121.165,96.72,77.041,59.108,43.357,29.835,19.935,32.86
4,m,2028,41380.542,307.757,327.87,341.672,354.906,367.805,380.479,391.425,403.876,412.286,415.335,428.095,467.461,482.914,488.451,508.689,522.505,501.045,492.981,467.965,266.369,227.995,244.086,286.594,323.098,317.231,308.885,298.577,299.055,306.837,319.27,342.288,345.37,351.076,351.043,368.216,365.6,381.11,412.185,420.527,406.126,431.746,413.261,408.702,435.262,455.148,429.234,464.707,483.08,499.51,508.221,495.1,458.765,489.709,532.688,520.662,557.038,642.24,661.626,640.441,642.599,661.861,682.34,720.894,721.194,703.679,708.425,669.443,658.284,637.79,645.115,626.487,555.51,540.824,527.195,531.248,533.723,522.054,482.123,495.416,536.22,545.272,555.198,410.907,377.857,390.022,309.023,275.761,204.673,203.927,175.524,143.479,116.452,92.483,71.991,53.015,39.175,28.72,19.979,13.124,8.138,11.205
4,w,2028,44015.092,290.929,302.651,321.692,338.523,355.093,368.3,381.883,392.591,402.911,410.412,443.811,480.05,469.407,517.092,511.391,503.749,565.531,498.178,460.042,256.618,202.824,228.065,285.151,304.221,298.627,288.323,289.386,297.657,315.339,329,340.006,365.375,367.208,381.773,409.362,404.589,453.292,455.641,470.788,464.455,467.153,489.941,483.427,483.553,474.245,545.328,472.391,499.95,548.939,534.149,492.02,509.113,518.823,541.012,574.938,581.011,654.084,661.21,667.688,668.105,729.912,731.46,755.821,743.779,737.891,766.616,682.136,641.839,653.15,656.295,599.931,619.326,592.807,560.867,569.899,585.576,548.52,549.201,548.095,554.755,555.38,601.382,479.621,441.933,453.195,374.868,327.867,282.218,268.34,237.967,227.675,192.101,159.143,128.714,99.624,77.521,60.055,44.659,31.63,20.949,33.359
4,m,2029,41677.391,308.779,328.225,342.659,356.024,368.926,384.095,389.884,405.186,413.162,417.487,435.265,445.615,475,492.803,496.723,510.069,516.591,503.6,467.664,279.375,221.903,255.394,299.996,322.657,320.337,320.631,312.301,289.822,293.752,313.556,321.758,335.914,353.613,346.997,361.068,378.964,379.852,386.007,427.971,434.978,427.159,445.047,427.625,423.394,449.745,473.299,440.392,479.101,494.014,511.021,518.737,503.138,467.078,498.944,545.126,534.202,571.565,650.204,659.917,648.746,656.363,667.929,687.296,733.64,731.766,704.798,712.995,676.082,657.992,631.88,644.086,623.844,552.033,538.258,521.129,527.492,528.079,509.194,471.196,485.883,514.593,532.002,541.375,392.22,357.971,360.753,288.681,255.327,184.21,173.66,148.359,123.438,98.167,76.223,57.88,41.49,29.787,21.15,14.188,8.957,11.969
4,w,2029,44354.311,291.894,302.989,322.616,339.523,356.138,371.603,380.368,393.696,403.272,412.707,429.376,459.28,497.759,488.221,528.786,508.541,507.547,557.576,467.03,245.832,212.808,239.038,288.724,317.083,304.126,297.249,290.144,293.652,307.472,316.189,337.498,356.066,369.533,375.86,398.08,419.412,420.704,471.037,470.291,475.588,480.966,482.44,502.826,498.009,495.208,480.701,552.838,487.438,510.927,558.646,550.603,493.719,519.231,526.801,550.087,590.921,593.856,666.801,669.214,669.709,681.606,736.726,744.776,767.203,741.906,745.974,769.308,686.851,643.458,660.837,651.158,605.251,619.741,594.15,549.862,562.676,584.114,540.329,536.49,532.895,544.708,553.032,588.591,465.974,421.329,435.124,359.859,311.079,264.234,237.032,232.552,199.555,165.162,133.935,105.815,79.848,60.435,45.378,32.577,22.204,34.329
4,m,2030,41966.692,309.539,329.299,343.07,357.028,370.058,385.251,393.401,403.725,414.369,418.312,437.533,451.689,453.374,484.898,500.717,498.545,504.247,517.936,477.765,279.783,231.418,250.245,312.646,336.265,321.274,324.08,324.05,302.088,285.224,300.67,315.999,317.444,344.17,349.513,357.305,371.342,392.361,384.648,402.107,442.62,456.028,441.559,459.037,440.998,438.69,468.967,482.63,455.535,489.966,505.784,522.559,527.486,510.497,476.669,511.608,556.421,548.296,580.528,648.802,667.886,661.222,663.05,672.695,701.485,743.683,732.115,710.162,718.951,676.29,652.334,632.089,641.401,618.501,549.543,532.226,517.908,522.511,515.224,497.159,462.687,467.248,503.089,518.717,517.076,371.472,332.158,336.652,268.349,228.748,157.816,149.783,127.091,103.631,80.596,61.064,45.146,31.447,21.868,14.979,9.658,12.921
4,w,2030,44682.955,292.615,303.977,323.018,340.475,357.155,372.675,383.625,392.229,404.276,413.022,431.766,444.36,477.6,515.25,501.846,524.754,511.181,504.383,518.564,250.396,207.057,247.013,301.269,321.632,316.89,302.671,299.167,294.935,302.918,308.532,324.858,353.431,360.7,378.047,392.375,408.083,434.435,438.599,484.904,475.236,491.976,496.388,495.96,516.986,509.932,500.429,490.205,566.284,498.218,521.901,575.714,552.056,504.349,526.55,535.545,565.793,602.508,606.837,673.467,672.216,682.202,690.398,749.234,756.522,764.429,750.446,750.161,771.964,688.238,652.436,655.852,655.297,606.997,620.781,582.159,543.202,561.865,575.394,527.923,521.919,523.492,542.151,541.647,572.454,443.709,406.027,416.47,341.847,291.584,233.663,232.936,204.033,171.775,139.197,110.289,84.97,62.374,45.759,33.172,22.917,35.841
4,m,2031,42244.317,310.547,330.164,344.172,357.482,371.073,386.397,394.576,407.178,412.976,419.395,438.312,454.076,458.293,463.382,492.938,502.098,493.217,505.48,490.81,285.575,232.528,258.945,308.217,349.738,334.21,326.304,327.75,313.301,296.516,292.38,303.539,311.732,326.774,340.337,359.9,368.017,384.216,396.317,400.6,416.694,464.142,470.402,456.485,472.254,455.008,458.526,479.37,496.386,467.257,501.641,517.534,532.213,535.334,519.215,489.458,523.178,568.853,556.986,580.855,656.911,680.282,666.746,668.53,686.526,713.128,743.502,736.886,716.836,718.202,670.937,653.02,630.366,636.171,614.37,543.534,528.678,513.292,510.241,503.311,487.754,445.491,457.769,491.361,495.434,490.38,344.785,311.279,312.734,241.67,195.425,142.585,127.205,105.794,84.379,64.048,47.259,33.961,22.92,15.377,10.127,13.858
4,w,2031,44979.634,293.566,304.783,324.051,340.928,358.126,373.709,384.714,395.426,402.852,413.914,432.047,446.825,462.064,495.475,527.042,499.612,526.491,506.297,471.975,275.379,211.542,243.69,307.351,334.721,321.871,315.294,304.596,304.159,304.656,303.569,317.305,340.637,358.005,369.521,394.498,402.796,422.986,451.64,452.675,488.859,491.876,507.349,509.89,510.668,528.36,514.974,509.223,505.189,575.32,509.001,540.051,577.048,563.475,512.252,534.83,550.909,577.271,614.421,614.283,675.343,685.605,690.13,704.477,760.344,754.272,772.453,755.037,754.193,771.189,697.436,648.967,660.304,655.921,609.62,607.904,574.89,542.729,554.096,562.237,513.62,513.089,521.21,530.53,527.706,546.029,427.068,390.334,394.358,320.89,258.336,224.622,205.802,176.892,145.839,115.497,89.258,66.912,47.619,33.731,23.529,37.574
4,m,2032,42508.355,311.855,331.29,345.106,358.614,371.568,387.434,395.73,408.385,416.365,418.084,439.292,454.823,460.741,467.271,471.878,494.371,496.452,495.242,478.953,293.474,237.46,261.294,316.823,345.638,347.348,338.995,331.05,317.043,307.489,303.306,295.717,299.847,320.88,324.33,350.618,370.728,381.299,387.944,411.684,415.044,438.182,478.824,485.344,470.508,486.133,473.81,469.659,494.079,506.67,479.705,513.253,527.333,541.012,544.743,531.588,501.234,535.656,575.684,557.391,589.725,669.312,685.531,671.042,682.93,697.793,714.48,747.819,743.142,716.755,711.663,672.261,651.683,626.169,632.163,606.503,540.227,524.05,501.497,499.027,493.875,469.161,437.236,448.155,470.049,469.285,455.594,323.126,290.064,281.135,207.547,162.166,124.145,108.571,88.339,68.78,50.858,36.483,25.409,16.548,10.675,15.112
4,w,2032,45286.319,294.812,305.832,324.952,342.004,358.628,374.698,385.762,396.534,405.998,412.547,432.829,447.061,464.63,479.37,507.98,523.058,502.908,519.791,472.797,252.342,228.436,249.545,306.616,339.189,334.449,320.57,317.204,309.613,314.222,305.601,311.909,332.893,345.295,366.767,386.07,404.883,417.908,439.927,465.129,457.337,504.762,507.562,520.836,524.696,522.626,532.477,523.664,523.568,515.907,584.458,526.739,543.344,588.822,571.998,521.07,549.544,562.123,589.091,620.832,617.278,687.703,694.231,703.327,717.026,757.494,762.768,776.469,759.414,754.663,779.042,693.442,654.876,661.146,657.261,598.281,600.129,574.288,535.537,542.134,547.169,504.947,511.221,510.635,516.655,504.21,526.635,409.992,371.48,369.192,284.794,249.573,198.374,178.376,150.168,121.021,93.505,70.33,51.125,35.138,23.954,39.107
4,m,2033,42772.907,313.363,332.737,346.308,359.613,372.721,387.975,396.776,409.562,417.6,421.374,438.013,455.704,461.437,469.824,474.272,473.55,488.935,498.172,469.658,286.316,242.652,266.9,320.826,354.052,343.503,352.188,343.521,321.111,311.339,314.431,305.891,292.486,308.989,318.415,335.24,361.225,384.156,385.366,402.916,425.833,436.275,452.892,494.056,499.507,485.186,505.07,483.721,484.92,505.202,517.773,492.233,522.923,536.375,551.356,557.954,542.915,513.828,543.047,574.399,565.976,602.935,674.69,689.712,684.414,694.745,699.154,720.037,753.637,742.518,710.893,712.084,671.376,647.757,623.2,624.131,601.437,535.859,512.286,490.764,490.276,475.427,460.074,428.713,429.635,446.079,436.09,427.544,301.188,262.221,241.052,183.408,139.166,104.45,89.377,71.005,53.865,38.734,26.935,18.108,11.343,16.027
4,w,2033,45591.974,296.243,307.19,326.119,342.987,359.741,375.232,386.762,397.59,407.12,415.628,431.519,447.732,464.787,482.026,491.431,504.713,524.849,499.166,484.247,252.639,212.352,264.56,313.941,340.079,337.796,332.738,322.665,322.342,319.832,315.16,314.357,326.962,337.603,353.985,383.221,396.517,420.015,434.987,453.217,469.174,473.223,519.874,521.311,535.62,536.662,527.544,540.68,538.092,533.723,526.682,601.354,530.01,556.413,597.64,581.515,536.259,560.134,573.691,595.616,622.663,629.626,695.489,708.265,715.16,716.239,765.285,767.208,780.337,760.22,763.703,772.315,699.454,657.003,662.758,643.919,591.796,599.196,566.534,524.357,528.117,538.134,503.1,501.398,497.683,493.497,486.63,506.491,389.68,349.561,326.991,278.919,219.902,171.566,151.123,124.385,97.82,73.576,53.678,37.691,24.934,40.305
4,m,2034,43041.29,315.216,334.415,347.851,360.891,373.779,389.162,397.35,410.628,418.779,422.616,441.285,454.475,462.2,470.478,476.895,475.363,468.655,490.518,472.503,281.109,236.856,270.313,327.57,359.169,351.435,348.6,356.661,332.786,316.176,318.521,316.831,302.003,301.744,306.843,329.084,346.507,374.393,388.253,400.64,416.635,446.715,450.8,468.053,508.545,514.393,504.869,514.794,497.997,496.578,517.148,528.877,502.779,531.882,546.849,565.536,569.901,555.474,521.503,542.591,581.486,578.801,609.618,678.999,703.062,695.209,696.648,704.685,727.009,752.608,735.841,712.096,710.465,667.921,645.191,616.241,619.342,595.736,524.116,501.54,482.48,472.696,466.233,450.623,411.636,408.659,415.242,409.13,399.017,272.366,225.978,203.152,160.145,119.151,87.513,73.126,56.614,41.776,29.127,19.557,12.649,17.337
4,w,2034,45889.119,297.997,308.758,327.609,344.253,360.799,376.379,387.33,398.599,408.188,416.765,434.59,446.472,465.33,482.154,494.127,488.316,507.08,518.173,467.042,258.07,212.03,249.791,328.287,348.093,339.633,335.062,334.59,328.051,332.942,320.763,324.178,329.763,331.333,346.23,370.143,393.561,411.723,437.134,448.445,457.349,484.89,488.191,533.122,536.312,547.553,541.249,536.343,554.664,548.179,543.966,544.699,601.807,542.818,566.471,607.537,597.919,547.391,571.181,580.156,597.826,634.037,637.737,708.595,720.693,713.752,725.517,769.201,771.441,780.655,769.579,758.296,776.42,701.483,660.057,649.582,636.047,592.098,591.09,554.599,511.125,520.229,536.327,493.337,489.139,475.84,476.597,468.899,482.618,366.384,311.005,303.543,249.307,192.957,147.494,127.041,102.056,78.15,57.028,40.202,27.177,42.374
4,m,2035,43305.747,317.409,336.439,349.645,362.523,375.128,390.294,398.551,411.238,419.855,423.79,442.572,457.706,461.036,471.141,477.464,477.938,469.941,470.699,465.217,283.116,233.277,263.978,329.008,366.888,356.886,356.153,353.276,345.286,327.454,324.168,321.026,312.733,310.954,299.848,317.351,339.941,360.299,378.464,403.663,414.598,437.138,460.982,465.802,482.299,523.722,534.288,515.292,529.118,508.839,509.005,529.174,538.191,512.603,542.288,561.194,578.443,583.319,562.446,521.574,550.027,592.819,585.385,614.973,692.426,713.799,696.148,702.749,711.578,727.271,745.588,736.539,710.99,706.102,665.85,638.431,612.325,613.773,582.105,513.456,493.109,465.563,464.477,456.981,432.408,392.125,381.484,390.487,381.67,361.587,234.816,204.507,174.193,134.668,98.064,70.345,57.291,43.152,30.882,20.796,13.438,18.702
4,w,2035,46184.759,300.066,310.638,329.339,345.852,362.155,377.499,388.505,399.198,409.205,417.846,435.77,449.514,464.124,482.595,494.226,490.879,490.622,501.681,482.48,250.389,215.193,247.982,313.56,361.478,347.859,337.757,336.191,339.999,338.938,333.825,329.907,340.019,334.442,339.585,362.147,380.322,408.633,428.765,450.599,452.777,472.941,499.689,501.432,547.657,548.492,551.856,549.833,550.953,564.431,558.329,561.633,547.733,613.104,552.692,577.486,624.557,609.797,558.946,577.127,582.364,609.103,641.138,650.682,720.316,719.835,722.296,730.939,772.997,772.217,789.739,764.521,763.693,776.622,704.496,648.19,641.864,635.412,584.998,578.611,540.673,503.749,519.41,526.439,481.295,468.107,459.775,459.329,447.222,454.796,325.96,306.475,268.114,216.212,163.979,122.583,103.07,80.641,59.925,42.263,28.693,44.766
