Variante,mw,Simulationsjahr,Bev,Bev_0_1,Bev_1_2,Bev_2_3,Bev_3_4,Bev_4_5,Bev_5_6,Bev_6_7,Bev_7_8,Bev_8_9,Bev_9_10,Bev_10_11,Bev_11_12,Bev_12_13,Bev_13_14,Bev_14_15,Bev_15_16,Bev_16_17,Bev_17_18,Bev_18_19,Bev_19_20,Bev_20_21,Bev_21_22,Bev_22_23,Bev_23_24,Bev_24_25,Bev_25_26,Bev_26_27,Bev_27_28,Bev_28_29,Bev_29_30,Bev_30_31,Bev_31_32,Bev_32_33,Bev_33_34,Bev_34_35,Bev_35_36,Bev_36_37,Bev_37_38,Bev_38_39,Bev_39_40,Bev_40_41,Bev_41_42,Bev_42_43,Bev_43_44,Bev_44_45,Bev_45_46,Bev_46_47,Bev_47_48,Bev_48_49,Bev_49_50,Bev_50_51,Bev_51_52,Bev_52_53,Bev_53_54,Bev_54_55,Bev_55_56,Bev_56_57,Bev_57_58,Bev_58_59,Bev_59_60,Bev_60_61,Bev_61_62,Bev_62_63,Bev_63_64,Bev_64_65,Bev_65_66,Bev_66_67,Bev_67_68,Bev_68_69,Bev_69_70,Bev_70_71,Bev_71_72,Bev_72_73,Bev_73_74,Bev_74_75,Bev_75_76,Bev_76_77,Bev_77_78,Bev_78_79,Bev_79_80,Bev_80_81,Bev_81_82,Bev_82_83,Bev_83_84,Bev_84_85,Bev_85_86,Bev_86_87,Bev_87_88,Bev_88_89,Bev_89_90,Bev_90_91,Bev_91_92,Bev_92_93,Bev_93_94,Bev_94_95,Bev_95_96,Bev_96_97,Bev_97_98,Bev_98_99,Bev_99_100,Bev_100_101
2,w,2023,191704.157,2481.534,2414.248,2381.256,2347.136,2282.129,2233.374,2305.294,2292.63,2306.978,2242.868,2376.981,2379.254,2223.334,2245.978,2183.839,2203.699,2091.383,2073.838,2447.221,4534.479,3849.716,3759.91,3894.449,3690.598,3522.767,3469.473,3631.48,3780.739,3624.686,3641.786,3533.484,3541.054,3398.413,3263.722,3050.63,2774.626,2727.178,2639.269,2396.653,2381.346,2343.07,2272.297,2211.046,2292.626,2064.493,1962.52,1891.393,1954.24,1896.54,1978.198,1975.398,2025.139,1962.806,1994.061,1952.68,1992.342,1943.62,1943.522,1879.892,1850.397,1824.037,1785.901,1752.647,1607.73,1547.51,1503.93,1486.416,1433.541,1391.056,1314.544,1357.262,1238.72,1230.477,1323.249,1245.462,1328.823,1329.677,1108.035,1122.692,1124.244,1053.449,838.312,828.501,786.687,737.619,674.115,602.189,581.424,501.183,415.328,331.226,288.707,244.205,199.215,154.05,117.056,89.034,66.268,47.317,32.815,53.793
2,m,2024,204133.49,2680.853,2635.188,2586.654,2517.32,2476.891,2395.291,2373.135,2387.005,2439.144,2466.93,2470.227,2487.81,2633.985,2567.422,2496.685,2365.683,2348.897,2361.91,2773.666,5265.986,4948.725,4698.207,4440.915,4232.651,4210.133,4042.072,3974.369,4126.455,4219.961,4157.425,4099.083,3985.893,3865.111,3878.986,3637.589,3435.395,3163.324,2868.284,2826.7,2684.918,2556.8,2400.711,2296.515,2314.4,2261.76,2215.666,2038.922,1878.835,1963.779,1961.882,2018.705,1948.014,1925.431,1952.299,1915.567,1903.966,1953.922,1913.478,1780.092,1778.043,1767.71,1842.031,1726.728,1669.735,1610.834,1618.082,1486.502,1318.209,1315.632,1241.208,1245.629,1175.093,1098.905,1110.116,1092.152,1084.846,1066.739,1106.17,924.314,936.656,858.264,792.02,671.955,580.141,575.586,556.067,479.387,400.796,370.31,289.267,219.273,178.185,144.835,112.702,83.71,59.403,42.203,29.398,19.309,11.941,15.782
2,w,2024,193476.293,2544.195,2471.059,2431.02,2385.42,2355.685,2290.189,2222.349,2296.349,2286.451,2304.469,2226.012,2363.331,2374.559,2222.313,2246.922,2195.855,2207.993,2132.916,2554.408,4536.006,3995.671,3811.966,3788.166,3673.736,3621.592,3476.564,3448.608,3603.717,3749.506,3582.891,3563.996,3467.914,3431.406,3331.39,3196.674,2980.46,2734.706,2699.688,2602.03,2361.441,2364.177,2321.239,2267.123,2205.848,2272.448,2045.474,1946.6,1890.112,1955.413,1873.702,1963.04,1951.329,2004.694,1944.609,1957.486,1930.608,1965.089,1926.711,1926.829,1862.622,1838.337,1803.435,1753.267,1722.658,1590.692,1525.874,1479.692,1471.373,1417.995,1369.21,1294.202,1328.646,1221.095,1205.547,1293.805,1219.973,1294.312,1295.046,1073.446,1089.447,1079.311,1014.539,791.937,782.653,740.432,683.774,619.739,544.278,528.889,433.481,332.981,283.387,241.968,200.107,159.317,120.046,88.704,65.394,46.995,32.291,53.244
2,m,2025,206618.32,2705.992,2697.362,2642.352,2568.42,2515.347,2470.164,2400.673,2377.766,2380.856,2448.065,2468.64,2453.093,2477.703,2634.761,2553.962,2503.797,2388.532,2399.513,2925.792,5564.304,5005.348,4799.803,4505.175,4164.831,4108.832,4136.243,4026.615,3985.225,4088.084,4188.187,4105.862,4051.678,3939.075,3780.303,3805.063,3550.397,3343.435,3084.63,2792.974,2786.35,2648.2,2524.463,2390.946,2285.114,2302.626,2241.216,2211.051,2018.302,1866.129,1957.275,1929.287,1983.515,1916.335,1921.122,1933.923,1889.895,1874.835,1921.184,1885.704,1768.921,1758.401,1735.818,1814.895,1705.867,1642.086,1575.78,1584.12,1449.712,1293.542,1279.723,1210.742,1209.924,1140.21,1066.319,1084.675,1047.456,1044.395,1026.048,1063.233,892.027,892.338,813.557,748.062,632.991,529.431,530.369,499.421,428.949,368.526,321.178,228.419,179.844,142.983,113.453,85.994,62.09,42.752,29.384,19.722,12.436,16.202
2,w,2025,195226.173,2567.968,2529.592,2484.655,2432.846,2392.268,2362.091,2274.269,2214.646,2288.498,2284.435,2284.994,2215.626,2357.293,2369.861,2224.23,2257.908,2199.857,2246.978,2620.636,4724.509,4004.588,3938.483,3832.542,3571.75,3596.923,3554.898,3450.773,3429.144,3584.363,3695.528,3504.879,3495.007,3357.737,3359.017,3261.488,3118.121,2927.643,2707.558,2657.744,2555.129,2345.4,2340.748,2314.2,2259.952,2186.873,2248.69,2029.48,1944.373,1891.406,1930.133,1860.378,1938.055,1931.842,1983.83,1910.532,1934.457,1905.009,1947.345,1910.152,1908.094,1850.553,1817.785,1770.203,1723.82,1703.608,1568.187,1501.48,1464.96,1455.624,1395.69,1347.58,1267.653,1309.042,1196.58,1179.425,1267.101,1188.694,1261.037,1256.037,1042.151,1046.324,1040.111,957.752,749.322,736.764,686.637,628,560.349,496.806,458.078,346.434,285.662,238.159,198.802,160.426,124.428,91.145,65.253,46.433,32.107,52.547
2,m,2026,209085.262,2727.926,2721.657,2701.986,2621.821,2565.091,2507.894,2474.884,2402.654,2370.809,2389.753,2450.89,2451.473,2442.972,2481.353,2620.35,2560.674,2525.254,2438.258,2978.79,5789.725,5261.963,4857.414,4603.929,4223.845,4044.344,4039.042,4108.931,4034.41,3953.291,4065.191,4135.373,4055.137,4002.565,3845.818,3708.558,3709.568,3455.823,3254.833,2998.756,2752.125,2743.945,2614.937,2508.32,2376.268,2272.713,2281.365,2237.59,2186.81,2001.38,1862.117,1924.645,1897.078,1949.163,1910.934,1903.242,1908.428,1860.579,1845.107,1893.465,1871.555,1749.934,1727.102,1712.364,1792.468,1678.255,1606.759,1543.808,1544.287,1421.957,1258.902,1248.303,1177.149,1173.898,1106.729,1042.552,1040.26,1008.966,1004.448,986.455,1027.068,850.676,845.611,768.954,705.11,578.103,488.767,477.165,447.144,394.78,320.751,236.625,191.894,147.842,114.753,88.7,65.353,45.783,30.493,20.188,13.006,17.13
2,w,2026,196980.896,2588.67,2552.321,2540.824,2484.756,2438.48,2398.217,2344.969,2262.83,2208.423,2285.463,2266.026,2272.719,2213.004,2352.073,2369.188,2236.656,2261.37,2239.279,2748.28,4838.57,4163.884,3954.363,3951.206,3614.429,3500.882,3529.39,3516.322,3430.256,3419.47,3543.933,3608.458,3437.638,3382.703,3285.983,3285.454,3181.017,3058.934,2890.994,2666.401,2607.146,2531.787,2323.656,2332.762,2305.598,2239.54,2164.711,2228.447,2028.21,1945.055,1867.456,1915.289,1837.867,1918.053,1912.03,1947.355,1889.341,1908.274,1888.772,1930.255,1891.732,1895.429,1830.034,1784.753,1740.528,1705.332,1679.329,1543.001,1486.757,1449.628,1432.975,1373.837,1319.654,1249.62,1282.522,1170.867,1156.2,1234.148,1158.778,1222.958,1220.186,1001.658,1008.711,982.832,905.905,706.47,683.197,630.405,567.834,512.159,431.359,356.487,299.761,242.158,197.373,160.755,126.349,95.243,67.572,46.681,31.946,52.335
2,m,2027,211523.422,2749.843,2742.718,2725.442,2678.624,2616.842,2556.437,2512.161,2476.137,2393.418,2378.749,2392.792,2434.96,2441.255,2446.44,2470.475,2626.642,2582.061,2573.527,3014.127,5935.47,5455.296,5085.774,4660.708,4314.854,4100.797,3976.826,4014.275,4106.629,3999.427,3936.108,4020.421,4083.738,4003.248,3906.736,3766.744,3615.641,3606.457,3364.387,3159.257,2950.267,2709.366,2705.774,2598.008,2487.726,2361.06,2251.315,2277.317,2214.005,2166.989,1993.986,1833.075,1892.426,1865.741,1941.48,1892.19,1878.17,1879.385,1830.734,1820.275,1879.06,1849.514,1719.38,1703.974,1693.085,1762.918,1642.443,1574.752,1505.896,1514.316,1383.044,1228.692,1213.75,1142.888,1139.517,1082.123,1000.448,1002.227,971.059,966.123,954.136,981.017,806.841,799.397,725.595,644.642,534.067,441.072,427.513,411.835,343.716,244.009,197.239,156.546,117.766,89.053,66.917,47.838,32.411,20.791,13.21,17.871
2,w,2027,198757.664,2609.37,2572.034,2562.791,2538.776,2488.837,2443.563,2380.379,2332.576,2253.201,2206.921,2266.117,2254.657,2268.429,2211.05,2350.721,2379.558,2241.531,2300.562,2738.957,5039.513,4257.312,4106.435,3974.93,3720.023,3543.021,3437.213,3490.004,3484.56,3419.748,3387.934,3469.336,3534.007,3327.431,3309.209,3213.06,3201.713,3120.239,3017.327,2839.865,2616.433,2581.233,2503.199,2317.037,2323.297,2283.937,2215.971,2146.094,2224.774,2029.66,1919.915,1853.647,1891.063,1820.06,1897.545,1877.225,1924.243,1865.03,1891.509,1873.31,1911.337,1879.304,1873.842,1796.858,1755.107,1722.001,1681.435,1652.411,1527.753,1471.471,1427.516,1410.966,1345.718,1300.645,1224.994,1254.609,1147.96,1126.872,1202.505,1124.212,1188.212,1174.198,966.235,953.968,930.284,853.871,656.331,627.431,570.231,519.311,444.822,360.094,303.377,249.961,197.429,157.002,124.538,95.115,69.425,47.509,31.557,51.155
2,m,2028,213832.228,2769.873,2763.729,2745.699,2701.074,2671.532,2606.817,2559.9,2512.942,2466.145,2399.031,2381.14,2377.543,2425.835,2444.743,2435.72,2479.036,2647.892,2630.308,3154.235,5951.664,5591.166,5260.798,4863.792,4367.956,4187.978,4031.524,3953.304,4013.217,4061.842,3979.155,3896.693,3976.108,4030.897,3904.603,3825.404,3667.684,3515.287,3507.361,3266.115,3103.621,2900.326,2670.867,2684.453,2576.687,2467.039,2336.714,2246.744,2252.909,2194.699,2157.713,1960.125,1804.085,1861.062,1859.926,1920.721,1866.687,1849.572,1849.794,1805.641,1808.122,1856.982,1815.586,1696.797,1685.069,1666.934,1724.831,1610.189,1536.738,1477.518,1472.558,1349.366,1195.365,1178.531,1110.056,1114.015,1038.957,964.125,964.847,934.424,934.864,911.605,932.075,764.098,754.649,663.936,596.529,482.171,395.906,393.832,358.506,254.281,205.692,162.752,126.157,92.472,67.981,49.568,34.273,22.36,13.766,18.618
2,w,2028,200459.484,2628.542,2591.71,2581.739,2560.019,2540.89,2492.768,2424.563,2367.372,2322.057,2248.556,2189.425,2253.961,2251.186,2264.885,2212.666,2360.479,2382.159,2283.237,2805.82,5018.862,4419.798,4191.824,4122.119,3747.683,3643.255,3478.805,3400.488,3457.475,3464.764,3387.43,3322.68,3405.06,3416.227,3255.295,3234.885,3130.216,3138.142,3077.55,2960.862,2780.174,2591.024,2550.322,2491.374,2308.866,2300.816,2259.056,2196.002,2143.362,2224.125,2004.223,1905.062,1830.584,1871.826,1801.756,1862.424,1855.309,1898.112,1849.721,1875.547,1856.087,1898.414,1858.066,1839.527,1767.173,1736.788,1698.202,1654.944,1635.93,1512.015,1449.333,1405.925,1382.618,1326.51,1274.627,1199.044,1229.476,1119.267,1098.8,1166.406,1093.032,1143.337,1133.803,914.569,903.465,877.641,793.374,604.292,568.078,521.546,451.213,366.496,308.3,254.547,205.085,158.061,122.413,94.343,69.753,49.098,32.291,50.456
2,m,2029,216078.036,2788.618,2782.967,2765.864,2720.409,2693.291,2659.77,2609.269,2559.844,2502.309,2471.291,2399.448,2365.373,2368.983,2430.386,2433.977,2444.27,2501.905,2696.362,3221.54,6128.991,5597.13,5389.365,5019.686,4548.368,4239.256,4116.204,4007.448,3952.735,3970.339,4032.753,3937.111,3857.332,3929.715,3931.484,3820.93,3724.023,3561.525,3418.92,3401.556,3208.589,3046.43,2855.874,2649.229,2659.15,2555.251,2437.905,2329.975,2222.265,2232.972,2186.252,2119.655,1926.726,1775.924,1855.269,1841.257,1893.208,1837.707,1820.648,1824.851,1793.286,1788.406,1822.973,1790.369,1678.602,1659.171,1632.73,1690.392,1572.036,1508.417,1437.727,1436.462,1312.357,1161.575,1144.757,1086.01,1069.438,1001.711,928.749,928.57,904.722,893.635,866.792,884.137,722.039,690.987,615.318,539.036,433.304,365.415,343.33,260.554,215.974,171.042,132.196,99.863,71.174,50.776,35.808,23.841,14.927,19.545
2,w,2029,202155.058,2646.305,2610.004,2600.611,2578.329,2561.488,2543.373,2472.373,2410.566,2356.256,2316.736,2228.222,2178.799,2249.716,2248.439,2265.097,2224.612,2362.695,2421.17,2800.153,5117.093,4403.549,4344.693,4201.984,3881.183,3672.917,3575.438,3441.868,3370.044,3437.141,3424.191,3321.588,3265.788,3297.554,3338.506,3182.395,3150.763,3067.269,3093.146,3019.656,2895.653,2747.907,2560.476,2536.647,2478.256,2287.595,2275.238,2237.861,2192.281,2143.675,2194.225,1989.487,1880.79,1812.349,1852.133,1769.494,1840.335,1830.333,1881.444,1835.285,1857.779,1844.525,1876.811,1824.137,1808.936,1748.945,1713.158,1671.834,1638.961,1618.844,1489.159,1427.696,1377.924,1363.302,1300.1,1247.29,1175.908,1198.535,1091.78,1066.458,1133.866,1052.6,1103.88,1074.212,867.011,852.951,816.156,730.496,548.259,519.567,453.536,368.184,314.913,259.656,209.671,164.857,123.746,93.112,69.467,49.516,33.485,50.662
2,m,2030,218279.646,2804.688,2801.07,2784.363,2739.617,2711.939,2680.919,2660.935,2608.195,2548.278,2507.069,2471.183,2381.627,2356.242,2373.677,2420.604,2442.51,2467.002,2552.327,3299.343,6256.183,5743.388,5393.369,5140.411,4683.777,4408.601,4165.788,4091.161,4006.462,3910.676,3942.688,3983.23,3895.23,3815.396,3836.676,3847.008,3717.612,3615.688,3460.005,3315.652,3338.524,3149.519,2995.73,2829.014,2623.649,2634.088,2524.918,2427.413,2302.681,2202.125,2223.998,2148.43,2082.399,1894.241,1772.25,1836.605,1815.996,1862.259,1808.39,1796.247,1812.867,1773.508,1756.978,1797.768,1769.907,1653.297,1625.5,1601.566,1649.888,1543.467,1468.207,1403.309,1396.974,1274.834,1129.087,1120.117,1043.005,1031.18,965.311,894.264,899.241,865.476,849.967,822.567,836.818,661.851,640.419,556.871,484.944,400.35,319.594,258.774,218.663,177.473,137.312,103.444,75.993,52.562,36.27,24.632,15.739,20.586
2,w,2030,203844.433,2661.519,2627.026,2618.201,2596.472,2579.171,2563.493,2521.334,2457.135,2398.543,2350.464,2295.309,2215.173,2175.855,2246.27,2249.322,2275.933,2229.082,2401.293,2945.463,5162.383,4481.618,4328.887,4346.25,3953.269,3800.674,3606.241,3536.123,3411.409,3351.455,3396.274,3351.514,3264.151,3166.751,3227.376,3260.526,3099.551,3086.725,3022.511,3033.127,2952.787,2859.669,2711.059,2547.221,2521.863,2452.187,2263.122,2253.392,2233.408,2191.785,2115.637,2175.855,1965.121,1861.505,1793.643,1818.272,1749.398,1815.17,1814.441,1865.49,1819.126,1845.767,1824.42,1842.311,1793.97,1789.857,1725.415,1686.882,1655.989,1622.327,1594.165,1466.982,1399.573,1358.996,1336.543,1272.372,1222.799,1147.13,1168.792,1059.963,1037.622,1091.505,1017.25,1045.755,1019.718,819.265,793.749,752.375,662.426,502.632,452.057,364.27,317.895,266.543,214.972,169.434,129.766,94.642,68.931,49.571,33.944,51.833
2,m,2031,220434.182,2822.87,2816.775,2801.857,2757.243,2730.436,2698.992,2681.673,2658.546,2595.566,2552.353,2506.557,2452.264,2370.491,2360.393,2364.429,2429.888,2465.219,2517.223,3145.548,6397.658,5858.017,5519.613,5142.343,4794.2,4534.252,4328.461,4139.941,4089.926,3963.94,3883.645,3894.979,3934.132,3850.946,3727.206,3757.963,3742.803,3607.459,3512.122,3351.956,3254.548,3273.993,3097.305,2963.238,2798.523,2598.385,2600.612,2513.987,2395.697,2280.358,2192.965,2185.37,2111.271,2046.151,1887.765,1755.975,1811.344,1787.318,1831.125,1783.656,1784.387,1793.218,1742.152,1733.879,1777.43,1742.078,1620.262,1594.862,1564.639,1619.533,1502.721,1433.591,1365.664,1356.917,1238.884,1105.546,1076.144,1006.104,993.825,929.968,866.676,860.433,823.591,806.906,779.011,768.616,614.178,580.001,501.702,448.561,350.384,243.674,216.4,179.054,141.998,107.103,78.478,55.962,37.445,24.885,16.215,21.633
2,w,2031,205523.577,2678.743,2641.779,2634.65,2613.435,2596.66,2580.723,2540.899,2504.666,2443.989,2391.974,2328.42,2281.35,2209.969,2173.638,2246.477,2260.94,2279.215,2269.357,2911.966,5349.589,4530.17,4400.788,4331.615,4082.387,3869.41,3729.879,3568.028,3503.881,3392.948,3312.471,3323.7,3288.282,3164.593,3102.691,3156.415,3173.167,3036.522,3041.03,2963.326,2964.45,2915.754,2819.05,2692.837,2532.723,2494.234,2422.686,2242.291,2248.399,2232.136,2162.286,2098.891,2147.554,1946.052,1841.68,1761.188,1796.836,1726.115,1799.001,1799.489,1847.811,1808.536,1825.308,1791.736,1811.695,1775.23,1765.377,1699.225,1671.212,1639.469,1598.115,1570.432,1438.231,1380.622,1332.627,1308.413,1247.586,1192.529,1119.508,1134.823,1031.666,999.9,1054.378,964.769,992.468,964.826,763.004,732.232,683.324,606.876,438.384,348.219,317.76,271.865,223,175.573,134.813,100.332,70.831,49.728,34.347,53.405
2,m,2032,222437.199,2843.588,2834.59,2817.174,2774.003,2747.431,2716.906,2699.322,2678.829,2644.632,2598.786,2551.166,2486.99,2440.194,2373.111,2350.762,2373.802,2453.269,2514.983,3100.749,6186.495,5988.357,5624.301,5250.932,4793.177,4640.033,4447.91,4299.11,4138.5,4046.651,3936.339,3836.868,3847.676,3883.594,3760.422,3652.729,3659.089,3631.89,3502.2,3401.882,3287.126,3191.551,3217.184,3063.386,2927.655,2768.785,2564.817,2587.081,2480.917,2369.718,2269.391,2154.701,2147.421,2075.144,2037.762,1868.366,1733.174,1782.751,1758.579,1804.644,1771.427,1765.26,1761.971,1719.099,1715.341,1749.618,1706.165,1590.151,1558.503,1537.157,1576.455,1467.806,1395.709,1327.39,1318.541,1212.587,1062.937,1038.433,970.192,957.433,901.568,830.007,818.904,782.339,764.485,715.838,715.227,557.223,522.813,464.744,393.251,268.419,204.445,177.801,143.757,111.149,81.552,58.014,40.022,25.796,16.448,22.627
2,w,2032,207071.118,2698.408,2658.529,2649.028,2629.37,2613.008,2597.726,2557.606,2523.733,2490.131,2436.449,2368.947,2313.885,2275.449,2205.654,2174.832,2257.36,2265.065,2318.259,2776.111,5249.732,4676.534,4454.251,4399.055,4069.656,3991.821,3796.612,3688.99,3536.836,3483.92,3353.961,3242.609,3260.588,3183.463,3100.129,3037.399,3075.55,3106.32,2991.416,2980.898,2895.899,2926.065,2874.056,2798.068,2673.681,2505.399,2463.118,2397.094,2238.182,2246.731,2201.537,2144.42,2072.409,2124.961,1926.424,1808.006,1740.869,1772.286,1711.496,1783.89,1782.857,1835.982,1789.462,1792.205,1762.787,1792.537,1751.196,1738.357,1683.726,1654.862,1615.32,1574.943,1539.783,1418.871,1354.069,1304.957,1283.292,1216.949,1163.485,1087.534,1104.348,994.592,966.842,999.573,916.588,938.99,900.002,704.6,665.705,627.028,529.233,375.053,296.798,265.538,222.271,178.004,136.55,101.901,73.417,49.961,33.687,53.38
2,m,2033,224354.204,2865.945,2854.975,2834.608,2788.818,2763.657,2733.387,2716.806,2696.065,2664.481,2646.779,2596.821,2530.627,2474.387,2442.348,2361.909,2359.797,2397.101,2504.504,3098.208,6090.729,5809.905,5750.387,5345.823,4886.872,4638.078,4550.436,4414.556,4295.734,4094.755,4018.385,3888.9,3790.449,3798.552,3787.248,3683.788,3557.967,3553.281,3526.014,3390.518,3335.518,3220.846,3136.016,3179.217,3026.482,2893.173,2730.856,2550.93,2551.033,2453.88,2355.665,2228.557,2117.069,2110.475,2067.152,2015.817,1842.484,1707.075,1754.095,1734.107,1790.807,1752.006,1734.647,1739.021,1700.637,1689.587,1713.527,1673.698,1554.471,1531.446,1497.726,1539.526,1429.608,1357.153,1290.639,1290.364,1165.595,1026.352,1001.829,935.115,928.236,863.783,790.715,778.147,741.782,702.963,666.097,650.294,502.976,484.374,408.203,300.292,226.598,169.02,143.643,113.236,85.179,60.678,41.766,27.758,17.167,23.494
2,w,2033,208566.036,2719.631,2677.722,2665.409,2643.427,2628.472,2613.633,2574.079,2539.975,2508.74,2481.428,2412.269,2353.586,2307.554,2270.428,2204.961,2186.683,2260.761,2304.969,2821.592,5090.944,4585.618,4585.461,4457.363,4129.753,3980.033,3914.392,3754.509,3655.845,3517.687,3443.322,3283.3,3181.534,3156.079,3114.877,3034.504,2961.869,3014.202,3058.169,2932.205,2912.41,2858.169,2883.291,2852.37,2776.185,2641.84,2474.556,2436.04,2389.742,2237.352,2215.475,2182.657,2116.713,2051.134,2101.825,1892.251,1786.725,1717.39,1756.594,1698.031,1767.083,1771.935,1815.735,1757.941,1762.884,1745.082,1768.113,1724.569,1722.246,1667.547,1630.822,1592.139,1544.859,1519.076,1391.591,1326.187,1280.358,1252.317,1187.551,1130.124,1059.169,1064.409,962.144,917.619,949.316,868.175,875.941,832.908,641.261,611.31,547.698,417.61,327.628,254.215,222.536,181.879,141.938,105.829,76.467,53.111,34.716,54.265
2,m,2034,226235.114,2888.421,2877.028,2854.604,2805.708,2778.117,2749.163,2732.916,2713.115,2681.297,2666.26,2643.826,2575.169,2517.171,2476.236,2430.321,2369.803,2382.668,2447.667,3090.811,6081.382,5719.423,5588.49,5464.489,4973.451,4724.63,4547.909,4515.589,4408.67,4249.247,4066.175,3970.068,3841.954,3742.162,3704.571,3705.548,3586.97,3456.428,3452.009,3413.565,3323.022,3267.865,3162.387,3099.167,3138.597,2990.811,2850.837,2714.039,2514.931,2521.511,2439.297,2311.116,2188.592,2080.567,2102.186,2045.495,1987.195,1813.208,1680.978,1729.611,1721.787,1770.236,1721.213,1712.263,1720.739,1674.977,1655.921,1680.907,1635.414,1527.95,1492.6,1464.13,1499.245,1390.731,1320.157,1263.928,1240.418,1125.418,990.922,965.998,907.235,889.475,823.249,752.06,737.917,682.758,654.473,606.155,588.495,466.731,425.737,321.39,251.829,186.104,135.653,112.41,86.22,62.973,43.415,28.787,18.363,24.287
2,w,2034,210059.002,2740.945,2698.506,2684.234,2659.464,2642.201,2628.732,2589.483,2555.953,2524.55,2499.658,2455.999,2395.909,2346.562,2302.132,2269.18,2214.826,2191.1,2299.305,2813.826,5123.489,4466.219,4494.191,4576.303,4186.005,4036.829,3903.324,3869.101,3720.541,3635.193,3477.648,3370.103,3221.801,3079.9,3087.695,3045.6,2958.748,2904.99,2970.397,2995.73,2864.82,2873.829,2816.19,2860.66,2829.763,2741.736,2606.655,2447.699,2427.605,2386.036,2207.013,2196.074,2153.83,2094.456,2029.502,2063.203,1870.588,1762.456,1702.57,1742.075,1682.896,1755.963,1752.858,1782.887,1730.147,1744.815,1722.098,1741.205,1708.777,1705.417,1643.574,1607.783,1561.963,1524.743,1489.921,1363.025,1301.462,1249.956,1222.634,1153.888,1100.435,1021.875,1029.426,913.571,872.487,898.932,810.8,810.413,759.474,589.516,534.464,444.022,362.767,279.067,211.878,181.107,144.25,109.431,79.009,55.043,36.721,55.17
2,m,2035,228103.884,2912.124,2899.309,2876.31,2825.13,2794.635,2763.316,2748.393,2728.82,2697.907,2682.727,2662.977,2620.855,2560.737,2518.494,2463.649,2437.95,2391.62,2431.924,3023.438,6096.832,5710.493,5504.979,5319.341,5079.682,4806.875,4630.002,4512.337,4509.293,4359.048,4218.179,4017.288,3922.264,3792.963,3649.452,3624.832,3604.66,3483.514,3359.014,3344.243,3345.447,3254.275,3208.311,3122.961,3059.709,3099.515,2946.909,2830.625,2673.694,2485.426,2504.872,2393.018,2267.726,2149.804,2072.212,2080.047,2016.894,1954.987,1783.97,1658.749,1717.265,1702.924,1738.34,1698.645,1694.496,1695.216,1641.506,1625.388,1642.563,1606.859,1489.671,1459.549,1427.316,1458.266,1353.414,1293.391,1215.677,1197.786,1086.433,956.186,937.469,869.993,847.918,783.314,713.743,679.355,636.305,595.956,548.685,547.405,410.79,322.842,273.187,209.651,151.412,107.62,86.769,64.625,45.679,30.346,19.314,25.86
2,w,2035,211541.17,2763.422,2719.46,2704.704,2677.955,2657.907,2642.228,2604.16,2570.946,2540.083,2515.075,2473.75,2438.509,2388.062,2340.461,2300.558,2278.896,2217.314,2230.735,2797.718,5142.607,4485.966,4390.602,4484.651,4290.766,4092.774,3957.801,3858.573,3832.676,3698.991,3593.412,3404.316,3306.768,3119.067,3013.422,3018.654,2966.643,2901.663,2864.553,2912.539,2925.117,2826.906,2830.991,2793.933,2837.163,2794.599,2703.885,2575.652,2439.596,2422.986,2351.009,2188.329,2166.695,2130.53,2071.787,1992.654,2038.157,1845.902,1746.932,1688.961,1725.935,1673.083,1736.863,1721.492,1753.893,1713.335,1721.486,1696.508,1725.218,1692.288,1680.694,1620.687,1577.676,1541.838,1496.009,1459.284,1337.784,1270.914,1220.804,1188.409,1123.957,1061.488,989.267,977.241,869.131,827.233,839.264,751.135,739.129,699.595,516.095,441.559,384.063,307.696,231.626,171.725,143.055,110.769,81.381,56.656,37.917,56.817
2,m,2036,229889.583,2939.674,2922.819,2898.283,2846.285,2813.669,2779.504,2762.328,2743.962,2713.246,2698.968,2679.119,2639.517,2605.246,2561.422,2505.1,2471.035,2459.828,2438.37,2995.653,5963.736,5728.803,5495.789,5243.531,4953.165,4906.569,4709.52,4591.823,4505.663,4458.653,4325.331,4166.43,3968.925,3872.411,3699.379,3570.829,3526.005,3497.354,3384.318,3255.164,3279.624,3276.349,3193.698,3167.997,3081.035,3021.603,3052.466,2925.971,2786.078,2640.722,2468.596,2456.066,2348.062,2225.641,2140.056,2050.262,2050.745,1984.731,1922.899,1758.96,1648.012,1698.433,1673.092,1714.754,1680.68,1669.537,1661.868,1611.205,1589.333,1613.923,1565.903,1457.055,1423.295,1389.744,1418.905,1326.538,1244.689,1174.516,1156.46,1048.25,928.839,899.333,829.954,807.06,743.808,657.842,633.383,580.165,539.853,510.597,483.475,328.81,270.291,224.027,168.028,118.333,81.838,64.073,46.186,31.454,20.059,26.999
