Variante,mw,Simulationsjahr,Bev,Bev_0_1,Bev_1_2,Bev_2_3,Bev_3_4,Bev_4_5,Bev_5_6,Bev_6_7,Bev_7_8,Bev_8_9,Bev_9_10,Bev_10_11,Bev_11_12,Bev_12_13,Bev_13_14,Bev_14_15,Bev_15_16,Bev_16_17,Bev_17_18,Bev_18_19,Bev_19_20,Bev_20_21,Bev_21_22,Bev_22_23,Bev_23_24,Bev_24_25,Bev_25_26,Bev_26_27,Bev_27_28,Bev_28_29,Bev_29_30,Bev_30_31,Bev_31_32,Bev_32_33,Bev_33_34,Bev_34_35,Bev_35_36,Bev_36_37,Bev_37_38,Bev_38_39,Bev_39_40,Bev_40_41,Bev_41_42,Bev_42_43,Bev_43_44,Bev_44_45,Bev_45_46,Bev_46_47,Bev_47_48,Bev_48_49,Bev_49_50,Bev_50_51,Bev_51_52,Bev_52_53,Bev_53_54,Bev_54_55,Bev_55_56,Bev_56_57,Bev_57_58,Bev_58_59,Bev_59_60,Bev_60_61,Bev_61_62,Bev_62_63,Bev_63_64,Bev_64_65,Bev_65_66,Bev_66_67,Bev_67_68,Bev_68_69,Bev_69_70,Bev_70_71,Bev_71_72,Bev_72_73,Bev_73_74,Bev_74_75,Bev_75_76,Bev_76_77,Bev_77_78,Bev_78_79,Bev_79_80,Bev_80_81,Bev_81_82,Bev_82_83,Bev_83_84,Bev_84_85,Bev_85_86,Bev_86_87,Bev_87_88,Bev_88_89,Bev_89_90,Bev_90_91,Bev_91_92,Bev_92_93,Bev_93_94,Bev_94_95,Bev_95_96,Bev_96_97,Bev_97_98,Bev_98_99,Bev_99_100,Bev_100_101
2,w,2024,29241972,316192,317162,318339,318626,318331,312766,324112,334743,343583,342046,344511,351461,362742,355288,349522,344451,347160,336288,331709,320821,319221,312907,310516,323395,331963,344557,348250,357809,359079,361165,370835,373093,386881,391632,384398,384058,389847,383673,383137,382749,376125,379258,378929,380194,380232,363722,338756,333326,340439,346622,352528,366386,380747,394312,383778,391953,390497,393639,394903,395319,390124,380222,369775,355609,340134,331338,322613,309307,296415,285136,284985,278162,269457,268833,272505,275094,286893,305587,232466,220985,214903,195459,169853,148034,147843,140039,128797,115276,102064,88916,74709,63582,54289,44897,35745,26934,19902,14672,10544,7245,11946
2,m,2025,28853489,332146,333546,335305,336196,336141,335491,329281,342438,353138,362649,361564,363726,371800,381967,374684,368680,364185,368582,359555,354587,344167,342696,337584,335253,344788,355747,366703,370108,379281,381739,379323,388360,386675,392961,403103,395674,386679,387023,372876,380088,379312,367640,368916,367657,371308,371951,358584,335651,329911,334214,340042,344830,358951,373039,381273,371426,378137,376350,381392,377248,376982,371910,361681,352181,338037,321444,311475,302621,288138,275509,261758,258183,252037,240017,237558,237107,239082,246097,260661,194163,181103,173040,152121,127828,107495,104396,95406,84492,72026,60423,49977,39349,31284,24823,18815,13585,9354,6429,4315,2721,3545
2,w,2025,29375721,316486,317859,319643,320625,320665,320123,314279,325412,335957,344721,343186,345739,352817,364148,356608,350872,345879,348876,338503,335137,325268,322850,316331,314459,326522,334048,346316,349949,359300,360446,362264,371397,373485,387346,391981,384661,384435,390254,383872,383234,382981,376300,379398,379078,380215,380294,363869,338899,333434,340538,346625,352443,366141,380311,393744,383110,391208,389721,392736,393862,394126,388764,378752,368231,354015,338338,329197,320312,306926,293866,282360,281849,274730,265724,264605,267656,269606,280389,297734,225775,213783,206950,187229,161706,139918,138552,129972,118216,104462,91148,78086,64388,53681,44810,36160,28046,20544,14708,10466,7237,11844
2,m,2026,28995897,332042,333863,336048,337572,338252,337957,337040,330667,343779,354472,364000,362955,365183,373275,383574,376556,370676,366549,371441,363418,359474,348940,346988,341462,338220,346920,357492,367946,370968,380183,382389,379620,388687,386686,392649,402692,395237,386211,386611,372467,379547,378752,367276,368722,367557,371184,371724,358369,335412,329677,333973,339629,344302,358349,372214,380173,370105,376600,374595,379344,375086,374624,369313,358986,349309,334848,318103,307987,298905,284261,271381,257410,253404,246845,234581,231629,230511,231589,237403,250330,185559,172054,163277,142415,118601,98727,94814,85570,74723,62711,51689,41918,32295,25067,19376,14276,10001,6661,4410,2841,3742
2,w,2026,29506847,316382,318155,320342,321929,322664,322458,321637,315582,326629,337097,345862,344416,347097,354224,365467,357958,352300,347596,351088,341929,339580,328897,326275,320267,317577,328597,335801,348017,351445,360672,361548,362829,371795,373959,387695,392239,385040,384848,390451,383970,383466,383152,376446,379550,379103,380280,380423,363981,339006,333552,340561,346561,352240,365752,379790,393062,382406,390446,388847,391723,392696,392768,387272,377181,366584,352153,336173,326872,317864,304306,291029,279287,278405,270960,261591,259950,262378,263566,273271,289213,218488,205950,198310,178314,152903,131199,128667,119371,107208,93373,80132,67381,54433,44366,36135,28401,21409,15189,10493,7181,11764
2,m,2027,29134516,331865,333763,336366,338318,339629,340066,339505,338426,332011,345116,355825,365392,364411,366660,374885,385446,378552,373040,369407,375305,368308,364242,353233,350867,344426,340351,348663,358737,368810,371879,380840,382688,379958,388706,386385,392249,402252,394766,385803,386190,371939,378989,378374,367089,368626,367446,370963,371484,358083,335174,329458,333588,339132,343767,357596,371170,378838,368632,374872,372615,377202,372775,372042,366592,356092,346051,331404,314583,304252,294925,280047,266917,252696,248238,241310,228795,225265,223380,223515,228126,239333,176402,162465,152973,132238,109018,89751,85122,75754,65134,53716,43420,34462,25925,19604,14731,10531,7135,4577,2908,3934
2,w,2027,29635058,316210,318055,320639,322628,323968,324457,323971,322939,316800,327771,338239,347093,345775,348506,355546,366816,359385,354017,349804,354515,346377,343207,332327,330215,323379,319646,330345,337498,349513,352819,361776,362118,363233,372276,374318,387955,392615,385456,385050,390545,384204,383639,383294,376604,379579,379172,380411,380517,364054,339123,333595,340516,346381,351896,365281,379159,392345,381689,389587,387866,390586,391367,391278,385676,375506,364666,349917,333823,324399,315172,301392,287888,275913,274619,266785,257039,254882,256564,256950,265541,279932,210559,197435,188947,168677,143440,121913,118248,108332,95908,82169,69227,57038,45051,35826,28418,21704,15842,10841,7201,11673
2,m,2028,29269403,331804,333592,336268,338634,340375,341446,341616,340890,339769,333349,346472,357218,366848,365888,368271,376758,387442,380917,375900,373270,380193,373081,368535,357116,353836,346555,342094,349911,359606,369725,372544,381146,383028,379988,388413,385996,391820,401775,394353,385388,385649,371396,378614,378172,367001,368519,367239,370729,371170,357793,334952,329097,333122,338631,343085,356630,369895,377349,366971,372918,370544,374910,370244,369338,363669,352808,342531,327774,310813,300249,290601,275489,262078,247600,242728,235414,222582,218380,215689,214893,218239,227631,166686,152333,142157,121659,99195,80659,75436,66107,55860,45186,35753,27714,20314,14934,10889,7529,4912,3024,4090
2,w,2028,29760284,316147,317886,320538,322923,324667,325760,325970,325272,324158,317944,328915,339471,348451,347186,349832,356898,368243,361102,356227,353227,358960,350007,346639,336274,333333,325446,321391,332041,338996,350891,353928,362349,362526,363722,372643,374588,388332,393026,385660,385151,390775,384378,383784,383449,376640,379653,379310,380509,380570,364136,339165,333574,340358,346063,351474,364705,378497,391612,380879,388621,386764,389289,389907,389685,383975,373556,362368,347489,331322,321681,312181,298169,284441,272203,270430,262187,252081,249297,250192,249765,257118,269834,201937,188201,178822,158316,133358,112118,107389,96989,84477,71063,58673,47272,36433,28216,21746,16078,11317,7443,11630
2,m,2029,29400928,332107,333534,336097,338538,340692,342191,342995,343001,342234,341107,334707,347868,358677,368326,367501,370147,378757,389806,383776,379766,378158,384965,377381,372421,360091,355966,348296,343345,350785,360526,370395,372859,381491,383058,379705,388030,385580,391356,401357,393932,384852,385090,371037,378418,378070,366903,368316,367020,370423,370853,357518,334587,328659,332654,337987,342195,355439,368469,375671,365091,370877,368330,372400,367594,366432,360356,349262,338820,323886,306774,295901,285925,270550,256848,242166,236861,229084,215858,210949,207469,205696,207703,215210,156410,141685,130902,110800,89234,71559,65903,56764,47052,37263,28800,21756,15506,11062,7801,5194,3252,4258
2,w,2029,29882658,316434,317827,320372,322826,324963,326460,327272,327273,326490,325302,319090,330149,340832,349862,348512,351185,358327,369959,363312,359647,357668,362588,353443,350591,339401,335403,327188,323085,333541,340376,352002,354506,362759,363019,364097,372922,374977,388748,393226,385761,385386,390946,384525,383941,383480,376722,379795,379414,380567,380631,364141,339142,333440,340062,345668,350951,364102,377823,390785,379966,387536,385505,387862,388346,387987,381998,371225,359874,344906,328575,318661,308874,294631,280653,268097,265817,257180,246616,243174,243273,241932,247948,258855,192580,178206,167925,147269,122715,101898,96219,85502,73131,60299,48691,38284,28737,21623,16132,11499,7776,11765
2,m,2030,29529447,332825,333841,336042,338368,340596,342508,343740,344381,344345,343572,342465,336105,349330,360158,369939,369379,372149,381125,392663,387641,384657,382934,389264,381273,375402,362227,357709,349547,344223,351708,361199,370714,373216,381527,382778,379334,387620,385129,390953,400931,393390,384297,384712,370856,378317,377955,366710,368102,366729,370114,370551,357099,334144,328220,332044,337135,341085,354103,366859,373770,363128,368693,365902,369770,364746,363135,356777,345521,334844,319720,302384,291198,280857,265210,251269,236378,230560,222232,208594,203002,198694,195885,196507,202067,145598,130589,119333,99773,79252,62590,56656,47874,38856,30063,22648,16638,11508,7941,5393,3446,4507
2,w,2030,30002395,317114,318117,320314,322660,324866,326756,327973,328574,328490,327633,326447,320326,331513,342245,351189,349866,352616,360046,372164,366737,364095,361298,366025,357402,353727,341479,337148,328881,324587,334925,341490,352583,354922,363252,363398,364383,373317,375403,388951,393323,385999,385564,391087,384684,383977,383557,376872,379904,379479,380632,380613,364078,339007,333171,339691,345172,350402,363489,377058,389851,378936,386293,384118,386337,386681,386013,379638,368696,357222,342069,325523,315322,305246,290744,276461,263574,260793,251661,240622,236522,235725,233399,237970,246939,182446,167445,156301,135600,111603,91372,84896,74088,62120,50101,39488,30243,22057,16065,11553,7911,12080
2,m,2031,29655363,333912,334563,336351,338313,340426,342412,344059,345128,345725,345683,344929,343863,337569,350813,361772,371817,371383,374520,383987,396516,392520,389434,387239,393160,384261,377542,363971,358959,350425,345152,352391,361527,371075,373262,381253,382409,378935,387175,384740,390542,400384,392829,383925,384512,370774,378207,377746,366507,367817,366438,369822,370103,356599,333702,327641,331230,336067,339839,352590,365033,371783,361029,366299,363362,366944,361509,359572,353000,341515,330585,315195,297636,286100,275379,259512,245324,230161,223738,214831,200823,194513,189325,185449,184647,188234,134317,119170,107569,88709,69399,53875,47845,39588,31395,23680,17351,12373,8279,5502,3585,4783
2,w,2031,30119687,318146,318800,320606,322603,324702,326661,328270,329274,329792,329632,328779,327685,321693,332927,343573,352545,351298,354337,362257,375578,371174,367726,364739,369991,360545,355812,343228,338844,330384,325973,336043,342076,353002,355422,363634,363689,364787,373749,375618,389051,393558,386179,385713,391242,384721,384058,383704,376989,379972,379550,380618,380526,363900,338735,332827,339223,344654,349847,362791,376192,388802,377753,384926,382638,384710,384743,383655,377078,366005,354309,338919,322149,311657,301259,286442,271842,258648,255254,245608,234111,229265,227500,224109,227135,234037,171529,155954,144011,123408,100152,80690,73632,62997,51674,40684,31239,23249,16413,11523,7959,12375
2,m,2032,29779172,335450,335653,337073,338623,340372,342243,343962,345445,346471,347062,347039,346326,345327,339055,352431,363651,373821,373755,377386,387855,401397,397290,393739,391142,396155,386406,379289,365223,359834,351353,345840,352728,361898,371127,372999,380890,382013,378503,386791,384342,390010,399816,392448,383731,384411,370683,378001,377525,366234,367532,366166,369386,369574,356099,333121,326861,330204,334866,338420,350867,363127,369658,358723,363791,360629,363730,358010,355814,348955,337221,325960,310301,292487,280586,269530,253438,238936,223428,216368,206912,192519,185443,179351,174382,172149,173793,122693,107541,95752,77773,59811,45556,39619,32033,24767,18172,12927,8918,5748,3665,5042
2,w,2032,30234886,319610,319834,321289,322896,324644,326497,328175,329571,330492,330934,330778,330015,329051,323109,334257,344931,353978,353020,356552,365688,380021,374800,371168,368715,373148,362635,357564,344926,340346,331770,327096,336632,342502,353507,355810,363928,364098,365229,373973,375733,389288,393735,386333,385877,391276,384805,384210,383818,377070,380051,379544,380537,380323,363583,338390,332388,338733,344130,349212,361998,375214,387596,376449,383465,381058,382814,382425,381098,374353,363049,351077,335439,318446,307631,296848,281705,266812,253216,249179,239030,227005,221351,218539,214014,215392,220134,159862,143798,131161,110834,88521,70051,62673,52461,42013,32229,24051,17328,11792,7951,12599
2,m,2033,29901442,337442,337195,338164,339346,340683,342190,343794,345350,346789,347808,348418,348436,347790,346812,340675,354313,365657,376194,376625,381260,392747,406171,401595,397642,394146,398307,388158,380541,366101,360760,352041,346186,353107,361959,370870,372647,380499,381582,378131,386398,383824,389460,399430,392247,383636,384300,370499,377786,377235,365963,367268,365750,368870,369044,355455,332338,325871,329048,333494,336799,349073,361089,367323,356311,361095,357516,360255,354318,351787,344619,332560,320957,304994,286918,274698,263290,246910,232019,216151,208479,198445,183641,175783,168767,162708,159084,158892,110839,95841,84053,67117,50646,37777,32105,25309,19038,13562,9335,6204,3837,5251
2,w,2033,30348320,321505,321301,322324,323579,324939,326439,328012,329477,330788,331634,332078,332013,331380,330467,324441,335615,346367,355701,355238,359990,370143,383653,378242,375145,371881,375248,364389,359262,346427,341730,332893,327691,337062,343013,353898,356110,364339,364543,365461,374094,375986,389469,393883,386499,385921,391357,384959,384328,383895,377159,380053,379474,380342,379979,363188,337949,331931,338240,343530,348487,361097,374087,386269,375056,381906,379211,380540,379911,378376,371362,359772,347509,331622,314377,303176,291992,276547,261265,247256,242576,231850,219255,212726,208797,203064,202725,205271,147506,131072,117897,98052,76925,59688,52250,42704,33326,24848,17954,12470,8151,12741
2,m,2034,30022529,339727,339187,339708,340437,341406,342502,343743,345183,346695,348126,349165,349816,349899,349275,348431,342560,356322,368033,379066,380505,386161,397530,410477,405498,400645,396304,400060,389413,381416,367028,361447,352387,346574,353177,361710,370524,372267,380074,381212,377751,385887,383289,389091,399222,392143,383530,384096,370306,377501,376946,365711,366859,365257,368354,368369,354605,331343,324751,327724,331924,335114,347153,358848,364881,353715,358019,354148,356587,350361,347471,339912,327516,315531,299253,280968,268416,256581,239839,224542,208358,200042,189391,174178,165522,157591,150491,145590,143681,98896,84238,72635,56914,42060,30658,25405,19486,14232,9812,6506,4150,5489
2,w,2034,30460232,323681,323197,323792,324614,325622,326735,327954,329314,330695,331932,332781,333312,333376,332794,331799,325802,337051,348091,357921,358681,364450,373779,387097,382219,378309,373986,377008,366087,360762,347811,342853,333487,328127,337581,343414,354201,356528,364787,364780,365593,374352,376182,389623,394044,386546,386012,391508,385082,384410,383981,377173,379990,379287,380006,379556,362694,337488,331473,337672,342842,347661,360052,372844,384848,373569,380083,376990,378071,377234,375388,368046,356155,343595,327429,309877,298272,286702,270859,255180,240778,235367,224018,210805,203345,198224,191245,189174,189525,134563,117923,104401,85296,65616,49818,42583,33917,25730,18577,12942,8634,12972
2,m,2035,30142917,342312,341475,341701,341981,342498,343226,344056,345132,346528,348033,349483,350564,351279,351384,350893,350316,344571,358701,370908,382949,385412,390948,401838,414385,408506,402802,398064,401315,390288,382339,367713,361790,352773,346651,352939,361374,370150,371855,379711,380835,377253,385357,382937,388904,399112,392030,383333,383883,370046,377220,376678,365320,366376,364765,367694,367485,353539,330220,323469,326206,330294,333314,345042,356504,362253,350749,354690,350594,352657,346120,342784,334818,322047,309662,293118,274617,261659,249317,232196,216533,200021,191016,179738,164123,154679,145883,137858,131796,128339,87035,72896,61684,47338,34188,24300,19592,14592,10314,6852,4361,5839
2,w,2035,30570922,326142,325375,325689,326082,326657,327419,328250,329256,330533,331838,333077,334016,334676,334790,334125,333160,327240,338778,350314,361368,363145,368087,377222,391080,385391,380413,375750,378708,367585,362145,348931,343446,333923,328651,337988,343727,354623,356984,365027,364917,365864,374556,376352,389790,394085,386642,386174,391627,385169,384500,383992,377123,379812,378961,379591,379030,362175,337024,330941,337019,342057,346696,358897,371515,383332,371821,377886,374579,375445,374294,372076,364387,352188,339294,322790,304923,292929,280870,264618,248565,233704,227502,215476,201610,193158,186803,178590,174804,173022,121175,104529,90918,72840,54832,40652,33865,26222,19265,13412,8976,13450
2,m,2036,30263199,345357,344060,343988,343976,344043,344318,344779,345445,346479,347867,349390,350880,352027,352764,353002,352776,352327,346953,361582,374805,387866,390203,395259,405749,417396,410669,404561,399323,402188,391211,383021,368054,362172,352850,346423,352618,361014,369745,371505,379340,380341,376740,385011,382767,388814,398989,391823,383129,383602,369789,376958,376267,364853,365895,364131,366827,366383,352337,328933,321994,324632,328552,331330,342837,353981,359250,347536,351179,346784,348441,341511,337710,329292,316129,303387,286565,267783,254337,241462,224007,207964,191098,181387,169474,153487,143309,133766,124930,117863,113083,75422,61999,51387,38542,27143,18772,14697,10594,7215,4601,6193
2,w,2036,30680879,329041,327837,327866,327980,328125,328454,328936,329554,330476,331677,332984,334313,335380,336090,336121,335485,334597,328968,341006,353773,365842,366783,371528,381199,394254,387502,382174,377452,380207,368965,363262,349521,343879,334447,329065,338307,344158,355082,357230,365166,365192,366079,374734,376537,389839,394176,386808,386304,391709,385265,384515,383935,376957,379494,378557,379072,378475,361651,336489,330328,336271,341133,345625,357664,370096,381553,369707,375501,372015,372559,371033,368420,360372,347828,334539,317686,299523,287037,274472,257834,241340,225983,218922,206177,191618,182146,174568,165158,159726,155942,107522,91132,77734,60945,44802,32373,26218,19662,13930,9317,13994
2,m,2037,30383919,348792,347107,346575,346263,346038,345863,345871,346169,346792,347818,349225,350788,352343,353511,354382,354886,354788,354710,349839,365486,379731,392661,394516,399168,408759,419559,412430,405818,400199,403108,391890,383356,368434,362244,352623,346111,352272,360621,369401,371148,378851,379830,376412,384847,382697,388716,398775,391611,382856,383324,369555,376555,375781,364389,365272,363291,365742,365143,350964,327451,320466,322949,326630,329258,340459,351090,355997,344146,347413,342697,343858,336519,332205,323312,309798,296681,279512,260378,246419,233043,215242,198789,181576,171143,158611,142327,131533,121353,111855,103988,98128,64244,51733,41910,30654,21006,14107,10690,7425,4854,6564
2,w,2037,30790616,332310,330735,330330,330158,330023,329922,329971,330239,330774,331620,332822,334220,335677,336795,337421,337480,336923,336326,331201,344476,358260,369484,370223,375501,384364,396364,389267,383876,378950,381585,370080,363849,349952,344399,334860,329390,338745,344627,355334,357379,365444,365413,366269,374926,376605,389938,394338,386944,386398,391801,385285,384466,383767,376655,379098,378050,378527,377915,361049,335871,329622,335389,340109,344480,356344,368422,379405,367412,372964,369196,369356,367433,364408,355961,343008,329306,312121,293568,280573,267511,250421,233453,217558,209579,196070,180812,170340,161571,151051,144105,138516,93850,78015,65127,49867,35729,25100,19688,14239,9692,14574
2,m,2038,30505511,352446,350542,349622,348850,348325,347858,347416,347262,347516,348131,349177,350623,352251,353828,355131,356267,356898,357171,357599,353750,370421,384534,396976,398424,402174,410920,421320,413691,406694,401124,403785,392223,383729,368503,362011,352312,345776,351894,360291,369051,370674,378347,379504,376267,384783,382620,388529,398556,391330,382587,383067,369181,376078,375298,363784,364444,362236,364520,363728,349391,325916,318835,321092,324625,327026,337726,347958,352566,340510,343373,338252,338895,331102,326246,316913,303029,289460,271868,252367,237929,224028,205854,188994,171438,160296,147205,130756,119453,108781,98815,90363,83713,53695,42266,33394,23768,15816,10280,7507,5005,6956
2,w,2038,30900493,335789,334006,333228,332620,332202,331819,331438,331275,331459,331919,332766,334058,335584,337093,338127,338781,338918,338651,338561,334678,348970,361907,372924,374192,378661,386469,398129,390971,385374,380326,382696,370665,364275,350471,344808,335185,329834,339221,344888,355487,357667,365668,365609,366475,375002,376724,390107,394469,387042,386503,391818,385242,384303,383459,376276,378600,377519,377977,377273,360358,335160,328785,334410,339011,343255,354775,366386,377072,364970,370174,366066,365819,363482,360001,351085,337704,323601,305985,287033,273540,259906,242327,224845,208380,199420,185134,169219,157789,147908,136418,128145,121049,80446,65453,53366,39829,27745,18879,14281,9924,15200
2,m,2039,30628108,356079,354196,353056,351895,350913,350146,349413,348806,348609,348856,349490,350575,352087,353736,355448,357016,358279,359280,360057,361514,358698,375229,388851,400884,401429,404335,412683,422579,414568,407618,401804,404114,392595,383794,368267,361693,351976,345408,351579,359955,368586,370186,378029,379361,376223,384712,382454,388337,398266,391052,382340,382670,368735,375605,374673,362976,363401,361045,363125,362109,347755,324276,317034,319154,322461,324447,334760,344654,348883,336607,338975,333433,333506,325235,319867,310070,295741,281633,263596,243773,228833,214369,195825,178561,160696,148898,135370,118878,107205,96225,85990,77207,70083,43947,33741,25943,17932,11549,7234,5071,7296
2,w,2039,31010695,339249,337484,336500,335519,334664,333999,333335,332741,332495,332604,333065,334002,335424,337001,338426,339488,340219,340647,340882,342042,339182,352619,365347,376891,377345,380760,388233,399832,392468,386749,381436,383276,371089,364789,350878,345131,335631,330316,339490,345052,355779,357899,365868,365820,366565,375129,376914,390247,394563,387151,386533,391771,385087,384002,383074,375797,378079,376985,377347,376540,359569,334317,327854,333361,337836,341786,352853,364175,374592,362284,367075,362607,361937,359141,355127,345719,331921,317311,299251,279921,265853,251601,233491,215463,198394,188422,173394,156884,144584,133719,121449,112125,103901,67590,53716,42692,30981,20904,13718,9971,15756
2,m,2040,30751517,359347,357829,356710,355330,353957,352734,351701,350803,350154,349950,350216,350889,352040,353573,355356,357332,359028,360662,362166,363962,366456,363516,379550,392762,403890,403588,406097,413943,423453,415492,408297,402133,404480,392656,383551,367946,361351,351608,345104,351260,359505,368107,369886,377893,379320,376174,384552,382285,388077,397980,390794,381954,382199,368294,374991,373842,361955,362224,359686,361529,360425,346007,322465,315155,317065,319956,321645,331632,341106,344928,332353,334206,328199,327668,318955,313045,302697,287837,273163,254721,234563,219083,204044,185137,167499,149400,137061,123207,106820,94959,83858,73586,64746,57464,35151,26265,19614,13122,8144,4897,7550
2,w,2040,31121052,342363,340944,339977,338791,337563,336461,335516,334640,333962,333640,333751,334302,335367,336840,338334,339786,340926,341947,342876,344346,346532,342835,356057,369309,380041,379443,382521,389934,401329,393844,387859,382015,383695,371598,365191,351198,345572,336113,330593,339663,345356,356018,358109,366084,365916,366706,375329,377075,390352,394668,387187,386502,391611,384793,383625,382588,375296,377555,376370,376626,375705,358642,333381,326857,332235,336421,339973,350764,361823,371863,359296,363650,358809,357669,354338,349762,339866,325544,310407,291918,272146,257455,242529,223858,205253,187578,176608,160896,143896,130858,119188,106404,96376,87428,55559,43045,33266,23384,15218,9596,16148
2,m,2041,30875529,362268,361096,360341,358984,357391,355778,354288,353090,352150,351495,351309,351616,352354,353527,355194,357242,359344,361411,363546,366067,368894,371264,367838,383460,395766,406050,405350,407360,414820,424374,416170,408626,402502,404537,392410,383223,367600,360977,351303,344798,350826,359043,367816,369770,377861,379273,376038,384389,382047,387821,397717,390398,381494,381732,367715,374172,372798,360800,360879,358128,359869,358625,344078,320575,313127,314640,317233,318690,328273,337295,340619,327740,329025,322527,321418,312235,305691,294701,279281,264072,245206,224684,208654,193036,173798,155858,137659,124885,110847,94747,82878,71877,61816,53187,46053,27420,19900,14385,9274,5526,7595
2,w,2041,31231441,345143,344058,343437,342268,340835,339359,337977,336820,335860,335106,334786,334988,335667,336783,338173,339696,341224,342655,344176,346335,348825,350176,346271,360011,372453,382136,381203,384223,391432,402704,394955,388438,382432,384199,371996,365506,351638,346050,336390,330774,339975,345608,356235,358335,366183,366063,366920,375499,377202,390468,394699,387162,386359,391313,384422,383146,382079,374791,376951,375664,375804,374730,357615,332375,325785,330875,334666,337999,348544,359233,368829,355991,359888,354633,352946,349052,343911,333411,318543,302887,283900,263649,248280,232637,213371,194190,175952,164022,147723,130381,116782,104564,91592,81224,71986,44601,33603,25157,17057,10666,16155
2,m,2042,30999963,364832,364018,363609,362615,361045,359211,357333,355679,354437,353491,352854,352710,353081,353842,355148,357081,359255,361728,364296,367446,370996,373701,375584,371746,386458,397924,407812,406614,408242,415746,425049,416497,408993,402561,404284,392077,382869,367223,360666,350995,344379,350384,358771,367709,369757,377823,379140,375899,384159,381817,387590,397313,389928,381040,381124,366933,373139,371618,359480,359335,356508,358095,356640,342064,318535,310766,312001,314364,315516,324663,333140,335945,322723,323408,316453,314730,304993,297713,286043,270094,254321,234997,214113,197527,181350,161858,143747,125571,112498,98457,82821,71156,60488,50877,42712,36001,20822,14629,10191,6308,8039
2,w,2042,31341748,347582,346838,346549,345727,344311,342633,340875,339281,338040,337005,336253,336024,336354,337083,338115,339534,341135,342952,344884,347630,350809,352468,353607,350218,363145,374542,383895,382905,385722,392810,403811,395533,388855,382935,384590,372306,365939,352114,346323,336571,331096,340235,345837,356468,358447,366334,366283,367107,375637,377343,390511,394668,387025,386077,390938,383953,382647,381569,374209,376259,374861,374843,373651,356514,331296,324482,329178,332755,335902,346095,356349,365473,352359,355751,350011,347746,343284,337456,326324,310915,294662,275135,254362,238270,221862,202001,182291,163556,150745,134003,116507,102597,90146,77319,66996,57895,34886,25464,18390,11981,16889
2,m,2043,31124454,366959,366582,366531,365882,364676,362865,360765,358723,357026,355777,354849,354255,354175,354569,355463,357034,359096,361640,364614,368192,372372,375801,378021,379486,374741,388613,399686,409074,407497,409172,416426,425374,416864,409052,402310,403944,391717,382482,366908,360352,350573,343950,350132,358687,367706,369740,377701,379005,375695,383936,381612,387220,396836,389463,380446,380313,365939,371973,370269,357963,357730,354776,356137,354564,339892,316162,308196,309219,311279,312103,320721,328629,330862,317283,317392,309952,307516,297131,289071,276743,260236,243852,224067,202827,185706,169034,149424,131266,113259,100066,86201,71230,59993,49883,40943,33464,27401,15344,10390,6949,8837
2,w,2043,31451772,349607,349278,349329,348839,347770,346107,344149,342180,340502,339186,338152,337492,337390,337770,338416,339476,340973,342863,345181,348336,352100,354451,355905,357552,353343,365229,376299,385598,384407,387102,393922,404388,395949,389359,383327,384895,372736,366408,352385,346501,336894,331366,340473,346085,356585,358611,366559,366476,367262,375789,377411,390491,394525,386751,385721,390463,383461,382145,380981,373541,375468,373919,373779,372493,355334,329985,322848,327329,330725,333587,343363,353156,361787,348365,351170,344917,342071,336919,330368,318600,302570,285669,265554,244227,227361,210174,189763,169595,150469,136903,119902,102506,88591,76230,63893,53988,45378,26494,18656,12948,18276
2,m,2044,31124454,366959,366582,366531,365882,364676,362865,360765,358723,357026,355777,354849,354255,354175,354569,355463,357034,359096,361640,364614,368192,372372,375801,378021,379486,374741,388613,399686,409074,407497,409172,416426,425374,416864,409052,402310,403944,391717,382482,366908,360352,350573,343950,350132,358687,367706,369740,377701,379005,375695,383936,381612,387220,396836,389463,380446,380313,365939,371973,370269,357963,357730,354776,356137,354564,339892,316162,308196,309219,311279,312103,320721,328629,330862,317283,317392,309952,307516,297131,289071,276743,260236,243852,224067,202827,185706,169034,149424,131266,113259,100066,86201,71230,59993,49883,40943,33464,27401,15344,10390,6949,8837
2,w,2044,31451772,349607,349278,349329,348839,347770,346107,344149,342180,340502,339186,338152,337492,337390,337770,338416,339476,340973,342863,345181,348336,352100,354451,355905,357552,353343,365229,376299,385598,384407,387102,393922,404388,395949,389359,383327,384895,372736,366408,352385,346501,336894,331366,340473,346085,356585,358611,366559,366476,367262,375789,377411,390491,394525,386751,385721,390463,383461,382145,380981,373541,375468,373919,373779,372493,355334,329985,322848,327329,330725,333587,343363,353156,361787,348365,351170,344917,342071,336919,330368,318600,302570,285669,265554,244227,227361,210174,189763,169595,150469,136903,119902,102506,88591,76230,63893,53988,45378,26494,18656,12948,18276
